team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES CLIPPERS,240,31,80,5,12,22,28,11,37,18,11,2,16,23,89,LOSS
BOSTON CELTICS,240,34,72,4,14,23,34,5,38,21,10,3,14,15,95,WIN
CHARLOTTE BOBCATS,240,34,72,5,13,20,28,7,28,26,5,5,15,21,93,LOSS
DENVER NUGGETS,240,36,79,10,23,22,26,9,27,29,9,6,11,23,104,WIN
ATLANTA HAWKS,240,39,82,9,24,15,19,11,34,13,5,7,12,24,102,WIN
HOUSTON ROCKETS,240,33,83,5,21,24,30,12,29,16,4,3,9,15,95,LOSS
ORLANDO MAGIC,240,33,78,13,35,15,18,13,24,21,8,8,19,30,94,LOSS
MEMPHIS GRIZZLIES,240,38,82,6,12,17,26,14,31,18,8,3,18,16,99,WIN
CLEVELAND CAVALIERS,240,33,73,7,22,19,28,10,31,14,4,2,13,21,92,WIN
MIAMI HEAT,240,34,78,6,15,17,29,14,32,13,5,6,10,22,91,LOSS
INDIANA PACERS,240,43,83,8,22,15,22,9,32,25,7,2,14,17,109,WIN
PHILADELPHIA 76ERS,240,36,82,8,18,18,26,11,28,20,4,4,13,21,98,LOSS
NEW ORLEANS HORNETS,240,35,68,9,19,19,22,5,28,20,6,4,12,16,98,WIN
PORTLAND TRAIL BLAZERS,240,40,84,8,17,9,13,12,27,28,6,3,12,22,97,LOSS
CHICAGO BULLS,240,42,78,5,11,9,12,9,35,18,6,9,17,15,98,WIN
SAN ANTONIO SPURS,240,39,93,3,14,12,20,18,25,17,9,5,9,14,93,LOSS
PHOENIX SUNS,240,41,84,17,30,16,23,7,24,24,6,4,12,24,115,LOSS
UTAH JAZZ,240,44,84,7,20,29,37,13,35,29,8,5,11,17,124,WIN
