team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,39,83,19,44,20,28,9,46,18,12,7,22,21,117,WIN
CHICAGO BULLS,240,37,98,4,32,16,18,11,35,21,14,5,15,22,94,LOSS
NEW ORLEANS PELICANS,240,40,75,14,33,21,30,9,36,25,13,6,26,28,115,WIN
CHARLOTTE HORNETS,240,36,88,12,35,26,34,13,29,27,10,2,21,27,110,LOSS
DALLAS MAVERICKS,240,52,97,18,42,16,20,12,35,27,8,5,14,14,138,WIN
MEMPHIS GRIZZLIES,240,50,95,12,36,10,14,10,29,31,10,6,15,22,122,LOSS
GOLDEN STATE WARRIORS,240,42,85,7,22,17,17,6,28,22,9,6,15,18,108,LOSS
OKLAHOMA CITY THUNDER,240,43,79,14,30,14,17,7,35,30,7,5,18,17,114,WIN
BOSTON CELTICS,240,48,94,14,37,25,28,7,36,28,11,11,8,25,135,WIN
SAN ANTONIO SPURS,240,39,99,14,30,23,30,21,36,24,1,8,15,22,115,LOSS
