team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,40,81,4,17,12,15,11,26,29,9,5,12,15,96,LOSS
BOSTON CELTICS,240,39,77,13,28,10,12,9,27,29,1,2,13,18,101,WIN
CHARLOTTE BOBCATS,240,40,85,9,27,10,12,15,36,27,2,5,15,26,99,LOSS
BROOKLYN NETS,240,37,75,9,20,21,35,8,31,19,7,2,7,17,104,WIN
MINNESOTA TIMBERWOLVES,265,44,92,10,29,25,31,8,38,25,8,4,13,18,123,WIN
DALLAS MAVERICKS,265,47,95,9,27,19,25,10,41,26,9,4,16,25,122,LOSS
DETROIT PISTONS,240,43,95,10,26,13,19,12,31,22,8,4,12,20,109,LOSS
DENVER NUGGETS,240,44,86,11,27,19,27,10,36,27,7,5,12,24,118,WIN
SAN ANTONIO SPURS,240,50,95,12,27,13,16,9,43,34,9,6,12,21,125,WIN
LOS ANGELES LAKERS,240,39,91,9,26,22,29,12,34,19,10,6,12,19,109,LOSS
UTAH JAZZ,240,37,84,7,18,5,10,10,29,20,7,2,15,22,86,LOSS
MEMPHIS GRIZZLIES,240,36,81,2,11,22,25,11,35,21,9,5,12,18,96,WIN
TORONTO RAPTORS,240,36,86,9,22,26,32,22,26,20,8,5,11,20,107,WIN
NEW ORLEANS PELICANS,240,36,67,4,13,24,32,5,29,16,4,6,12,25,100,LOSS
INDIANA PACERS,240,31,73,5,23,19,27,6,34,12,3,5,13,25,86,LOSS
NEW YORK KNICKS,240,32,82,4,17,24,29,10,35,15,6,2,10,26,92,WIN
CHICAGO BULLS,240,36,83,8,15,22,27,14,38,22,4,8,15,19,102,WIN
PHILADELPHIA 76ERS,240,37,81,11,24,9,19,9,29,22,13,6,11,21,94,LOSS
ORLANDO MAGIC,240,32,80,6,13,23,30,13,30,18,9,3,19,15,93,LOSS
PHOENIX SUNS,240,45,89,11,25,8,12,10,33,22,11,6,16,22,109,WIN
