team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
OKLAHOMA CITY THUNDER,265,38,92,11,37,24,29,8,43,19,11,3,15,15,111,WIN
BROOKLYN NETS,265,40,98,11,37,12,16,11,41,19,5,5,17,25,103,LOSS
DETROIT PISTONS,240,42,91,13,33,18,21,10,30,26,8,3,9,15,115,WIN
CLEVELAND CAVALIERS,240,42,85,14,31,15,16,11,35,29,7,4,16,19,113,LOSS
NEW YORK KNICKS,240,37,95,4,20,9,16,15,32,15,10,3,16,20,87,LOSS
LOS ANGELES LAKERS,240,41,82,17,36,18,21,6,42,27,11,11,17,19,117,WIN
MINNESOTA TIMBERWOLVES,240,40,90,15,47,17,21,10,30,23,10,1,18,23,112,LOSS
MEMPHIS GRIZZLIES,240,46,89,8,28,19,21,9,35,22,12,6,15,18,119,WIN
SACRAMENTO KINGS,240,37,84,15,36,25,28,8,33,18,8,1,15,22,114,WIN
PHOENIX SUNS,240,37,77,11,35,18,22,6,35,24,4,2,17,25,103,LOSS
PORTLAND TRAIL BLAZERS,240,38,88,13,35,12,14,7,38,23,6,11,10,15,101,WIN
TORONTO RAPTORS,240,35,96,15,42,14,19,17,40,21,5,7,13,21,99,LOSS
