team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHICAGO BULLS,240,37,81,6,25,21,26,7,31,16,5,5,14,22,101,LOSS
BOSTON CELTICS,240,39,83,9,23,26,29,10,33,28,7,6,12,19,113,WIN
NEW ORLEANS PELICANS,265,43,103,9,26,22,27,17,44,23,6,5,19,19,117,WIN
DETROIT PISTONS,265,40,99,11,32,19,24,5,38,27,11,8,9,25,110,LOSS
PHILADELPHIA 76ERS,240,37,89,6,33,15,19,12,40,17,6,4,11,21,95,LOSS
INDIANA PACERS,240,33,86,10,26,25,31,13,37,24,6,6,9,14,101,WIN
CLEVELAND CAVALIERS,240,38,85,7,25,16,24,10,30,21,4,1,19,22,99,LOSS
LOS ANGELES LAKERS,240,48,88,11,30,21,28,11,34,33,8,3,9,25,128,WIN
OKLAHOMA CITY THUNDER,240,41,82,12,30,23,26,7,44,25,4,6,15,16,117,WIN
MINNESOTA TIMBERWOLVES,240,38,91,12,35,16,21,9,28,23,10,6,9,21,104,LOSS
CHARLOTTE HORNETS,240,40,90,18,38,14,18,10,32,24,7,3,8,20,112,LOSS
PORTLAND TRAIL BLAZERS,240,42,83,16,37,15,19,9,38,26,4,5,13,21,115,WIN
ORLANDO MAGIC,240,40,92,9,29,25,30,12,34,17,6,5,8,12,114,WIN
SACRAMENTO KINGS,240,45,87,12,31,10,11,4,40,25,6,4,12,21,112,LOSS
