team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHOENIX SUNS,240,30,81,12,31,18,30,11,40,19,13,4,24,19,90,LOSS
ATLANTA HAWKS,240,39,95,11,34,14,19,13,37,26,16,3,16,21,103,WIN
OKLAHOMA CITY THUNDER,240,46,87,15,33,17,24,13,42,32,10,4,17,21,124,WIN
DENVER NUGGETS,240,37,88,10,30,18,27,10,28,28,9,4,13,19,102,LOSS
MINNESOTA TIMBERWOLVES,265,44,86,8,17,28,36,6,34,30,14,6,17,15,124,WIN
GOLDEN STATE WARRIORS,265,49,98,12,35,7,8,9,37,35,9,5,23,29,117,LOSS
LOS ANGELES LAKERS,240,26,83,6,20,23,25,14,29,11,10,3,15,23,81,LOSS
LOS ANGELES CLIPPERS,240,40,78,7,20,16,26,6,40,26,11,4,13,17,103,WIN
CHICAGO BULLS,240,34,77,11,29,13,19,13,29,22,6,11,20,20,92,LOSS
MEMPHIS GRIZZLIES,240,39,87,7,19,23,26,12,30,18,13,1,11,15,108,WIN
DETROIT PISTONS,240,32,80,5,22,20,25,12,31,14,7,1,13,14,89,LOSS
MIAMI HEAT,240,44,84,9,14,10,14,7,34,22,6,4,9,17,107,WIN
CLEVELAND CAVALIERS,240,41,75,18,36,9,10,2,39,30,4,8,16,14,109,WIN
MILWAUKEE BUCKS,240,35,88,4,16,6,12,12,29,20,7,1,10,14,80,LOSS
NEW ORLEANS PELICANS,240,37,82,7,18,12,16,14,35,20,5,1,17,16,93,LOSS
PHILADELPHIA 76ERS,240,40,88,13,34,14,17,11,30,31,10,6,8,15,107,WIN
PORTLAND TRAIL BLAZERS,240,40,93,12,31,23,27,19,30,20,12,7,14,19,115,WIN
SACRAMENTO KINGS,240,41,78,11,22,14,21,3,31,20,6,7,19,19,107,LOSS
CHARLOTTE HORNETS,240,32,88,11,35,15,21,11,32,20,5,6,6,22,90,LOSS
TORONTO RAPTORS,240,34,78,6,23,22,31,7,40,19,6,8,11,16,96,WIN
SAN ANTONIO SPURS,240,32,72,7,17,17,19,4,28,16,10,4,8,16,88,WIN
UTAH JAZZ,240,32,68,5,17,17,21,5,35,13,5,4,16,18,86,LOSS
