team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,29,76,2,11,19,24,10,29,15,10,4,14,17,79,LOSS
BOSTON CELTICS,240,40,68,7,15,16,19,1,36,32,6,5,18,16,103,WIN
DETROIT PISTONS,240,28,75,3,19,16,23,16,28,8,6,3,19,27,75,LOSS
MIAMI HEAT,240,36,83,7,23,19,29,16,32,16,13,5,13,22,98,WIN
CLEVELAND CAVALIERS,265,43,96,12,24,19,25,17,31,31,8,4,15,22,117,LOSS
NEW JERSEY NETS,265,44,98,8,26,26,32,20,33,21,11,2,13,22,122,WIN
CHICAGO BULLS,265,35,89,7,22,22,31,18,41,14,3,10,19,21,99,LOSS
NEW YORK KNICKS,265,39,102,8,34,14,20,16,31,17,11,6,9,26,100,WIN
TORONTO RAPTORS,240,29,78,6,16,11,16,11,32,14,5,6,16,19,75,LOSS
OKLAHOMA CITY THUNDER,240,30,72,10,23,21,26,11,31,18,6,11,16,17,91,WIN
HOUSTON ROCKETS,240,42,93,9,22,11,13,16,30,29,10,4,10,21,104,WIN
SACRAMENTO KINGS,240,30,70,7,14,20,37,15,29,15,8,4,20,12,87,LOSS
UTAH JAZZ,240,41,93,6,16,16,26,11,28,24,6,4,11,27,104,LOSS
SAN ANTONIO SPURS,240,35,69,6,22,38,43,7,38,19,5,8,16,24,114,WIN
