team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,41,88,8,23,30,36,15,26,22,6,4,14,25,120,LOSS
DENVER NUGGETS,240,43,84,15,31,31,35,5,31,27,10,4,15,28,132,WIN
NEW YORK KNICKS,240,38,93,5,21,9,19,14,35,19,10,5,11,10,90,LOSS
GOLDEN STATE WARRIORS,240,45,96,9,32,4,8,15,42,41,7,10,17,17,103,WIN
CHICAGO BULLS,240,35,74,5,20,22,29,6,35,23,5,3,16,16,97,LOSS
MILWAUKEE BUCKS,240,45,95,11,20,7,13,13,29,32,8,5,8,20,108,WIN
INDIANA PACERS,240,36,87,3,21,20,24,7,39,23,6,4,12,21,95,LOSS
NEW ORLEANS PELICANS,240,36,85,10,27,20,28,11,44,23,7,8,16,16,102,WIN
SAN ANTONIO SPURS,240,39,74,5,16,24,26,9,41,19,6,2,20,20,107,WIN
PHOENIX SUNS,240,34,85,10,27,14,18,11,24,15,9,3,13,25,92,LOSS
