team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,34,80,11,31,31,34,4,32,21,6,4,12,18,110,LOSS
BOSTON CELTICS,240,45,89,11,24,18,20,7,35,26,8,3,11,23,119,WIN
LOS ANGELES LAKERS,240,39,92,10,26,14,20,18,38,21,5,6,15,18,102,WIN
BROOKLYN NETS,240,37,82,9,29,16,23,5,33,20,7,8,11,18,99,LOSS
INDIANA PACERS,240,44,87,12,29,26,28,7,24,21,10,6,11,25,126,LOSS
CHARLOTTE HORNETS,240,44,83,15,33,30,34,11,32,27,5,2,15,21,133,WIN
NEW YORK KNICKS,240,36,89,5,25,13,17,18,39,24,7,4,18,21,90,LOSS
MILWAUKEE BUCKS,240,33,76,7,24,19,26,4,32,18,10,8,11,21,92,WIN
NEW ORLEANS PELICANS,240,46,90,13,24,9,13,5,36,30,10,2,16,20,114,WIN
OKLAHOMA CITY THUNDER,240,37,97,9,36,17,20,15,37,24,6,5,16,18,100,LOSS
MIAMI HEAT,240,34,87,12,37,17,26,16,33,20,3,5,11,16,97,LOSS
PHILADELPHIA 76ERS,240,42,85,8,24,11,15,9,30,28,9,4,10,23,103,WIN
UTAH JAZZ,240,51,90,15,29,12,17,9,42,30,7,6,11,21,129,WIN
PHOENIX SUNS,240,36,87,9,33,16,19,6,26,19,7,5,12,25,97,LOSS
GOLDEN STATE WARRIORS,240,44,80,17,33,14,16,7,44,25,8,4,25,19,119,WIN
SACRAMENTO KINGS,240,42,95,10,25,10,15,6,27,22,16,3,10,14,104,LOSS
PORTLAND TRAIL BLAZERS,240,37,73,7,21,24,33,4,32,20,4,2,10,15,105,LOSS
TORONTO RAPTORS,240,46,99,19,40,19,21,17,25,21,5,4,6,23,130,WIN
