team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,39,91,8,19,19,26,14,27,19,6,10,13,18,105,LOSS
CHARLOTTE BOBCATS,240,38,78,9,17,21,26,11,33,24,6,5,17,22,106,WIN
TORONTO RAPTORS,240,40,83,7,21,23,26,18,35,27,8,4,13,22,110,WIN
CHICAGO BULLS,240,30,77,4,20,14,24,11,21,15,6,5,14,22,78,LOSS
ATLANTA HAWKS,240,32,89,2,13,14,22,16,34,16,9,3,8,22,80,WIN
DALLAS MAVERICKS,240,25,67,8,24,17,24,7,39,18,3,14,16,20,75,LOSS
ORLANDO MAGIC,240,39,74,12,26,36,41,7,31,25,8,4,16,29,126,WIN
GOLDEN STATE WARRIORS,240,42,89,4,15,30,36,10,22,24,9,2,15,28,118,LOSS
INDIANA PACERS,240,27,72,5,21,13,19,4,30,19,7,5,20,27,72,LOSS
LOS ANGELES CLIPPERS,240,29,83,4,16,26,31,19,39,15,10,6,21,21,88,WIN
UTAH JAZZ,240,43,86,2,16,13,17,12,24,28,8,0,14,19,101,LOSS
MINNESOTA TIMBERWOLVES,240,44,77,4,9,16,24,8,33,19,10,4,13,19,108,WIN
SACRAMENTO KINGS,240,39,90,9,23,20,29,18,30,18,8,4,10,25,107,LOSS
PHOENIX SUNS,240,38,88,11,24,28,34,17,26,15,6,4,9,21,115,WIN
HOUSTON ROCKETS,240,34,77,4,17,17,23,11,24,16,3,2,8,22,89,LOSS
PORTLAND TRAIL BLAZERS,240,32,67,4,12,22,26,6,31,12,3,2,12,27,90,WIN
DENVER NUGGETS,240,38,79,4,9,26,33,11,27,13,10,9,14,22,106,WIN
SAN ANTONIO SPURS,240,33,70,7,21,26,31,5,26,16,7,8,19,23,99,LOSS
