team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW YORK KNICKS,240,31,73,7,21,17,21,5,28,16,8,5,16,19,86,LOSS
CHICAGO BULLS,240,39,90,9,20,11,16,18,33,27,7,10,12,18,98,WIN
CHARLOTTE BOBCATS,240,37,79,3,11,13,16,7,25,19,6,5,10,14,90,LOSS
CLEVELAND CAVALIERS,240,40,83,11,19,12,14,14,31,25,7,5,11,16,103,WIN
SACRAMENTO KINGS,240,41,92,9,25,9,17,8,32,24,13,6,14,21,100,LOSS
DALLAS MAVERICKS,240,41,92,7,14,21,28,17,39,24,7,11,16,17,110,WIN
BOSTON CELTICS,240,43,71,9,14,20,25,5,35,23,3,6,12,21,115,WIN
MIAMI HEAT,240,39,87,8,18,21,27,13,21,19,7,4,7,21,107,LOSS
PHILADELPHIA 76ERS,240,39,85,6,17,23,26,16,37,22,5,8,16,21,107,WIN
NEW JERSEY NETS,240,34,88,2,11,18,21,9,27,17,8,4,12,19,88,LOSS
ORLANDO MAGIC,240,34,93,11,35,6,10,13,30,16,8,4,13,16,85,LOSS
WASHINGTON WIZARDS,240,39,78,3,15,12,15,6,39,20,5,5,13,13,93,WIN
