team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,34,78,9,24,20,23,8,41,21,5,2,22,28,97,LOSS
BOSTON CELTICS,240,36,87,10,34,22,27,8,33,24,10,7,9,20,104,WIN
HOUSTON ROCKETS,240,34,78,6,20,12,18,12,29,19,6,4,15,17,86,LOSS
DALLAS MAVERICKS,240,33,80,10,33,12,14,13,27,19,9,4,12,20,88,WIN
CLEVELAND CAVALIERS,240,35,74,8,29,31,34,7,26,15,7,3,10,19,109,LOSS
INDIANA PACERS,240,45,80,16,31,17,22,9,29,25,9,1,14,24,123,WIN
LOS ANGELES CLIPPERS,240,37,83,7,25,10,14,10,39,23,10,6,10,17,91,WIN
LOS ANGELES LAKERS,240,32,90,4,19,13,17,16,33,12,6,1,12,16,81,LOSS
CHARLOTTE HORNETS,240,42,90,12,26,15,17,11,27,19,9,3,8,14,111,WIN
NEW YORK KNICKS,240,37,78,10,26,13,15,10,33,24,5,6,18,16,97,LOSS
DETROIT PISTONS,240,39,86,11,27,19,31,12,32,24,9,6,12,16,108,WIN
ORLANDO MAGIC,240,43,90,4,15,14,19,12,36,25,7,8,14,23,104,LOSS
OKLAHOMA CITY THUNDER,240,43,91,9,22,20,31,19,31,18,9,2,17,20,115,LOSS
PORTLAND TRAIL BLAZERS,240,43,84,15,33,19,24,9,30,32,11,6,15,23,120,WIN
BROOKLYN NETS,240,39,92,7,17,18,24,11,27,26,7,4,10,21,103,LOSS
WASHINGTON WIZARDS,240,48,95,8,28,17,20,16,37,36,7,10,11,19,121,WIN
