team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,45,95,15,42,13,17,5,32,23,11,7,16,20,118,LOSS
CLEVELAND CAVALIERS,240,50,96,11,29,10,12,7,36,19,8,6,23,16,121,WIN
PHILADELPHIA 76ERS,240,52,95,12,30,9,11,17,31,33,8,8,12,21,125,WIN
DETROIT PISTONS,240,43,84,10,30,13,18,6,24,27,9,1,13,14,109,LOSS
MINNESOTA TIMBERWOLVES,240,35,87,11,34,23,29,9,31,16,10,7,16,18,104,LOSS
GOLDEN STATE WARRIORS,240,38,87,12,30,25,30,13,42,27,11,6,19,27,113,WIN
TORONTO RAPTORS,265,43,94,11,40,18,24,12,38,30,6,8,16,22,115,LOSS
INDIANA PACERS,265,45,95,18,42,12,20,13,32,34,7,8,12,22,120,WIN
SAN ANTONIO SPURS,240,60,89,15,24,10,14,4,42,36,9,4,12,14,145,WIN
MEMPHIS GRIZZLIES,240,45,96,15,37,10,16,11,24,28,7,0,13,19,115,LOSS
UTAH JAZZ,240,39,90,12,36,14,18,10,35,17,10,6,11,21,104,LOSS
MIAMI HEAT,240,37,90,9,25,24,27,13,43,16,8,3,14,16,107,WIN
WASHINGTON WIZARDS,240,47,100,10,30,17,30,16,32,27,12,7,8,12,121,WIN
NEW YORK KNICKS,240,44,93,15,36,12,15,11,33,29,4,10,14,25,115,LOSS
CHICAGO BULLS,240,35,88,13,37,12,15,11,36,20,7,5,15,17,95,LOSS
ORLANDO MAGIC,240,39,81,10,26,15,23,6,40,23,10,13,13,15,103,WIN
DENVER NUGGETS,240,43,78,15,28,12,15,6,33,31,10,1,21,24,113,WIN
PHOENIX SUNS,240,42,87,13,37,14,18,9,29,29,10,0,17,19,111,LOSS
NEW ORLEANS PELICANS,240,38,93,15,35,11,16,13,42,23,6,6,12,19,102,WIN
PORTLAND TRAIL BLAZERS,240,37,91,4,29,16,18,8,40,17,6,6,11,17,94,LOSS
HOUSTON ROCKETS,240,39,87,15,39,20,23,6,33,18,10,3,11,22,113,WIN
SACRAMENTO KINGS,240,41,87,7,30,15,23,11,38,20,4,4,17,24,104,LOSS
