team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHICAGO BULLS,240,48,89,13,25,10,12,8,28,28,12,6,7,14,119,WIN
BOSTON CELTICS,240,42,85,5,16,14,16,11,34,29,5,4,13,16,103,LOSS
DENVER NUGGETS,240,34,83,9,25,12,25,13,39,23,6,3,15,27,89,LOSS
DALLAS MAVERICKS,240,33,79,8,25,23,29,10,42,22,7,2,14,23,97,WIN
DETROIT PISTONS,240,32,85,13,31,21,24,15,34,17,6,5,15,17,98,WIN
INDIANA PACERS,240,40,89,6,18,10,12,12,32,22,8,4,12,20,96,LOSS
CLEVELAND CAVALIERS,240,46,83,10,23,24,31,12,32,23,9,3,19,30,126,WIN
LOS ANGELES CLIPPERS,240,43,91,10,29,25,36,17,26,26,9,1,13,21,121,LOSS
GOLDEN STATE WARRIORS,240,42,92,9,24,22,28,13,30,24,10,2,14,14,115,LOSS
OKLAHOMA CITY THUNDER,240,51,97,10,22,15,19,16,38,27,8,2,14,21,127,WIN
MEMPHIS GRIZZLIES,240,40,87,3,14,23,29,9,38,27,8,5,11,19,106,WIN
ORLANDO MAGIC,240,36,79,9,24,15,20,5,34,22,5,4,15,22,96,LOSS
NEW ORLEANS PELICANS,240,29,75,4,17,19,29,15,40,17,5,6,18,19,81,LOSS
PHILADELPHIA 76ERS,240,36,80,7,22,17,27,9,30,22,12,10,8,20,96,WIN
MINNESOTA TIMBERWOLVES,240,42,91,8,22,7,12,13,23,26,6,3,10,14,99,LOSS
PHOENIX SUNS,240,48,87,5,15,9,11,15,31,18,5,5,16,16,110,WIN
MIAMI HEAT,240,35,74,8,17,17,21,6,32,26,9,6,9,15,95,WIN
SACRAMENTO KINGS,240,32,75,7,16,12,14,6,29,20,3,1,15,20,83,LOSS
PORTLAND TRAIL BLAZERS,240,37,74,6,19,16,20,2,30,20,6,6,16,15,96,LOSS
SAN ANTONIO SPURS,240,42,94,11,29,15,17,15,34,34,12,4,12,18,110,WIN
ATLANTA HAWKS,240,42,69,12,23,14,16,4,28,30,7,6,17,17,110,WIN
TORONTO RAPTORS,240,35,82,6,25,13,17,12,23,20,7,3,17,16,89,LOSS
LOS ANGELES LAKERS,240,31,65,3,7,20,27,8,34,7,6,5,19,9,85,LOSS
UTAH JAZZ,240,36,85,12,31,10,10,12,26,24,11,7,12,21,94,WIN
BROOKLYN NETS,240,37,81,4,12,24,31,8,31,18,12,4,10,19,102,WIN
WASHINGTON WIZARDS,240,31,73,4,17,14,16,8,29,23,6,5,19,26,80,LOSS
