team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,38,76,3,7,18,22,13,29,20,12,3,20,17,97,LOSS
ATLANTA HAWKS,240,45,93,6,16,14,18,19,24,26,13,7,14,20,110,WIN
HOUSTON ROCKETS,240,36,81,11,28,18,20,10,35,24,7,5,20,27,101,LOSS
DENVER NUGGETS,240,39,83,7,12,26,32,12,27,18,10,7,12,22,111,WIN
SAN ANTONIO SPURS,240,39,81,5,18,20,23,12,42,26,7,6,20,19,103,WIN
GOLDEN STATE WARRIORS,240,37,87,1,10,16,22,6,28,20,10,3,10,22,91,LOSS
CHARLOTTE BOBCATS,240,32,75,4,17,30,40,9,29,16,8,1,18,22,98,LOSS
INDIANA PACERS,240,35,73,12,24,19,26,6,33,29,7,5,19,31,101,WIN
LOS ANGELES LAKERS,265,37,78,4,16,29,33,6,41,18,5,7,17,22,107,WIN
MILWAUKEE BUCKS,265,42,99,10,29,12,17,9,29,27,6,3,13,28,106,LOSS
LOS ANGELES CLIPPERS,240,47,90,10,23,16,26,13,35,30,6,11,10,21,120,WIN
MINNESOTA TIMBERWOLVES,240,35,91,1,11,24,30,14,29,14,6,3,12,17,95,LOSS
UTAH JAZZ,240,40,71,3,7,25,32,9,33,31,5,4,12,20,108,WIN
NEW JERSEY NETS,240,35,81,2,13,20,29,13,22,19,5,3,9,21,92,LOSS
DETROIT PISTONS,240,35,77,5,14,12,16,12,23,22,10,1,15,20,87,LOSS
NEW ORLEANS HORNETS,240,35,71,6,21,19,23,11,30,19,5,1,18,17,95,WIN
DALLAS MAVERICKS,240,36,73,7,13,21,26,7,33,20,7,5,12,16,100,WIN
OKLAHOMA CITY THUNDER,240,34,81,4,17,14,23,15,30,17,6,4,14,19,86,LOSS
TORONTO RAPTORS,240,39,89,5,12,16,20,10,21,20,6,0,8,22,99,LOSS
ORLANDO MAGIC,240,43,75,14,30,18,23,8,34,28,4,14,14,21,118,WIN
CLEVELAND CAVALIERS,240,34,73,9,15,31,40,10,28,20,9,5,8,16,108,WIN
PHILADELPHIA 76ERS,240,36,81,5,17,24,25,17,28,23,8,4,15,24,101,LOSS
WASHINGTON WIZARDS,240,41,95,4,19,23,26,17,30,13,6,6,11,23,109,LOSS
SACRAMENTO KINGS,240,40,86,5,23,27,33,12,34,21,4,5,10,18,112,WIN
