team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,28,80,14,29,9,14,6,25,20,6,6,9,15,79,LOSS
CLEVELAND CAVALIERS,240,43,88,4,15,9,12,13,43,28,2,4,10,12,99,WIN
CHICAGO BULLS,240,36,71,9,19,19,28,9,37,19,6,2,20,19,100,WIN
DALLAS MAVERICKS,240,34,85,11,31,12,17,13,24,17,12,5,13,20,91,LOSS
SACRAMENTO KINGS,240,47,93,5,15,23,32,15,29,29,11,3,11,16,122,LOSS
LOS ANGELES LAKERS,240,48,80,19,27,11,16,2,29,35,5,11,17,25,126,WIN
GOLDEN STATE WARRIORS,240,44,92,14,35,24,31,12,37,25,11,5,15,21,126,WIN
NEW YORK KNICKS,240,36,95,10,25,21,23,13,37,14,8,4,17,24,103,LOSS
MEMPHIS GRIZZLIES,240,41,80,10,16,15,20,9,24,30,11,1,12,22,107,LOSS
OKLAHOMA CITY THUNDER,240,38,77,10,22,27,32,15,24,18,10,8,14,18,113,WIN
NEW ORLEANS PELICANS,240,42,78,5,13,15,17,8,24,18,9,4,11,26,104,LOSS
PHOENIX SUNS,240,40,74,10,23,26,32,12,23,21,6,5,14,15,116,WIN
CHARLOTTE BOBCATS,240,33,90,3,17,13,15,12,29,23,12,3,11,18,82,LOSS
SAN ANTONIO SPURS,240,34,73,9,20,15,15,4,40,26,4,8,19,15,92,WIN
