team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,46,92,24,55,8,11,5,41,36,11,10,13,18,124,WIN
CHICAGO BULLS,240,36,88,6,29,18,21,4,35,16,8,1,13,14,96,LOSS
NEW ORLEANS PELICANS,240,49,87,11,27,17,22,4,30,39,15,6,8,16,126,WIN
GOLDEN STATE WARRIORS,240,49,90,15,33,7,11,8,34,31,3,0,17,21,120,LOSS
OKLAHOMA CITY THUNDER,240,36,91,10,33,26,33,15,27,21,11,5,11,20,108,WIN
HOUSTON ROCKETS,240,36,76,14,37,16,23,6,35,23,7,5,17,24,102,LOSS
DENVER NUGGETS,240,53,85,12,29,16,23,7,26,36,4,6,7,26,134,WIN
LOS ANGELES CLIPPERS,240,43,87,6,17,23,34,15,23,25,6,0,10,19,115,LOSS
MILWAUKEE BUCKS,240,45,93,10,25,15,17,12,36,30,6,10,10,13,115,WIN
NEW YORK KNICKS,240,41,95,9,21,11,11,13,31,30,3,7,8,17,102,LOSS
PORTLAND TRAIL BLAZERS,240,42,88,11,28,10,11,11,29,18,4,5,13,17,105,LOSS
SAN ANTONIO SPURS,240,47,84,7,21,15,21,4,32,21,12,3,7,12,116,WIN
