team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,37,84,5,17,21,30,14,29,26,7,7,7,17,100,WIN
CLEVELAND CAVALIERS,240,32,74,5,17,19,26,10,34,15,2,4,14,22,88,LOSS
BOSTON CELTICS,240,42,81,7,21,18,18,10,26,33,10,7,8,19,109,WIN
DETROIT PISTONS,240,35,78,2,9,14,20,11,27,13,2,2,17,19,86,LOSS
MEMPHIS GRIZZLIES,240,38,92,7,14,22,29,15,21,22,12,5,12,21,105,LOSS
LOS ANGELES LAKERS,240,43,84,14,23,24,30,20,39,22,8,4,19,23,124,WIN
MINNESOTA TIMBERWOLVES,240,31,84,6,18,29,38,13,27,14,10,2,18,23,97,LOSS
MIAMI HEAT,240,46,79,12,21,25,31,8,39,31,9,7,14,27,129,WIN
PORTLAND TRAIL BLAZERS,240,38,80,7,24,7,9,10,29,21,10,8,12,24,90,WIN
MILWAUKEE BUCKS,240,27,72,3,15,19,25,11,29,16,4,4,17,11,76,LOSS
PHILADELPHIA 76ERS,265,44,80,4,15,23,29,7,28,34,10,3,22,30,115,LOSS
WASHINGTON WIZARDS,265,37,78,6,12,36,43,9,27,24,15,2,21,24,116,WIN
