team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,48,97,13,32,16,21,10,29,18,16,5,21,26,125,LOSS
BROOKLYN NETS,240,49,92,16,41,21,28,12,33,32,13,3,23,18,135,WIN
PORTLAND TRAIL BLAZERS,240,47,105,13,40,11,14,16,28,16,5,6,6,23,118,LOSS
GOLDEN STATE WARRIORS,240,42,86,10,26,33,36,8,39,28,4,4,10,17,127,WIN
HOUSTON ROCKETS,240,35,93,17,50,20,29,14,37,20,6,5,18,21,107,WIN
MEMPHIS GRIZZLIES,240,40,94,3,25,17,21,13,38,19,13,7,14,21,100,LOSS
MILWAUKEE BUCKS,240,50,93,14,39,20,30,11,46,24,8,6,17,20,134,WIN
MINNESOTA TIMBERWOLVES,240,37,103,13,43,19,22,13,34,20,12,4,15,23,106,LOSS
PHILADELPHIA 76ERS,240,42,89,13,29,12,20,9,29,21,11,2,20,29,109,LOSS
PHOENIX SUNS,240,41,77,11,28,21,27,5,35,24,6,5,19,24,114,WIN
DETROIT PISTONS,240,34,82,13,27,18,23,13,29,21,4,9,19,20,99,LOSS
WASHINGTON WIZARDS,240,43,93,8,29,21,25,13,28,27,9,7,11,23,115,WIN
