team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE BOBCATS,240,35,80,6,25,19,31,12,36,27,3,2,9,20,95,WIN
ATLANTA HAWKS,240,34,79,8,30,17,23,5,34,27,6,3,6,21,93,LOSS
ORLANDO MAGIC,240,36,72,7,15,16,19,4,28,26,4,6,16,27,95,LOSS
CHICAGO BULLS,240,39,77,5,13,25,32,8,28,27,8,3,8,19,108,WIN
MINNESOTA TIMBERWOLVES,240,43,81,8,15,26,33,10,33,37,7,3,21,16,120,LOSS
GOLDEN STATE WARRIORS,240,49,101,15,37,17,19,19,32,31,13,4,15,27,130,WIN
SAN ANTONIO SPURS,240,39,89,4,17,16,18,8,35,24,3,2,6,23,98,LOSS
HOUSTON ROCKETS,240,38,85,4,22,24,29,11,39,18,4,2,6,16,104,WIN
OKLAHOMA CITY THUNDER,240,31,77,9,32,18,22,11,32,21,6,4,16,22,89,LOSS
NEW ORLEANS PELICANS,240,35,79,9,29,22,30,10,29,19,8,5,10,18,101,WIN
BOSTON CELTICS,240,40,86,9,24,19,26,12,28,26,8,4,17,23,108,LOSS
PHILADELPHIA 76ERS,240,43,79,3,12,24,38,9,33,25,10,8,14,21,113,WIN
MEMPHIS GRIZZLIES,240,40,77,6,15,11,15,10,32,20,5,1,17,18,97,WIN
PHOENIX SUNS,240,38,80,5,26,10,14,8,22,15,12,6,12,20,91,LOSS
MILWAUKEE BUCKS,240,38,73,6,10,18,26,6,26,21,7,3,16,21,100,LOSS
TORONTO RAPTORS,240,38,81,14,32,20,26,15,31,25,11,0,13,22,110,WIN
LOS ANGELES LAKERS,240,45,82,10,24,19,22,9,27,31,11,6,13,16,119,WIN
UTAH JAZZ,240,42,81,6,19,14,20,9,28,25,5,4,18,16,104,LOSS
MIAMI HEAT,240,36,80,7,27,14,16,5,26,23,11,3,12,15,93,LOSS
WASHINGTON WIZARDS,240,46,78,14,29,8,15,8,34,36,9,3,17,19,114,WIN
