team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,39,80,3,9,24,36,13,33,24,8,4,17,20,105,LOSS
GOLDEN STATE WARRIORS,240,47,87,7,12,12,17,7,28,29,10,4,13,28,113,WIN
LOS ANGELES LAKERS,265,39,93,5,15,20,28,17,31,16,11,4,9,20,103,WIN
HOUSTON ROCKETS,265,39,86,7,24,17,24,17,37,19,2,3,19,25,102,LOSS
BOSTON CELTICS,240,37,83,5,19,13,19,8,28,23,9,6,9,13,92,WIN
MINNESOTA TIMBERWOLVES,240,39,75,2,11,10,12,6,34,22,5,2,17,18,90,LOSS
DENVER NUGGETS,240,44,83,10,18,24,31,9,37,25,12,5,14,21,122,WIN
NEW JERSEY NETS,240,35,92,2,15,22,28,17,31,12,7,2,13,20,94,LOSS
DALLAS MAVERICKS,265,39,85,11,26,18,24,12,28,19,4,6,17,25,107,LOSS
NEW ORLEANS HORNETS,265,46,92,8,20,14,17,14,30,24,11,5,13,26,114,WIN
INDIANA PACERS,240,38,82,5,21,20,28,13,39,15,9,8,21,20,101,WIN
NEW YORK KNICKS,240,34,86,7,26,14,18,13,34,20,8,7,18,23,89,LOSS
PHOENIX SUNS,240,40,88,7,22,13,20,16,28,21,5,0,18,21,100,LOSS
ORLANDO MAGIC,240,46,88,12,23,18,24,14,33,26,8,3,15,17,122,WIN
ATLANTA HAWKS,240,46,85,6,16,15,19,12,35,17,2,10,16,20,113,WIN
SACRAMENTO KINGS,240,40,96,5,15,20,27,19,24,18,11,2,7,19,105,LOSS
DETROIT PISTONS,240,37,83,8,17,17,25,11,34,17,3,5,11,30,99,LOSS
TORONTO RAPTORS,240,33,76,8,24,36,47,14,31,20,7,7,6,20,110,WIN
MIAMI HEAT,240,35,72,8,14,15,19,8,30,19,3,5,17,25,93,WIN
WASHINGTON WIZARDS,240,31,82,5,16,22,28,13,28,15,7,5,12,18,89,LOSS
