team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,39,82,12,34,19,23,11,32,21,3,2,18,22,109,LOSS
INDIANA PACERS,240,46,84,13,33,15,19,2,30,29,10,3,7,17,120,WIN
PHOENIX SUNS,240,45,96,17,32,10,14,11,33,25,5,0,8,21,117,WIN
LOS ANGELES CLIPPERS,240,42,85,8,29,23,27,8,40,21,2,3,10,16,115,LOSS
BOSTON CELTICS,240,37,85,10,33,22,27,14,31,15,7,4,16,26,106,LOSS
MIAMI HEAT,240,34,77,15,43,29,39,12,30,22,8,5,12,19,112,WIN
BROOKLYN NETS,240,43,103,21,57,12,16,7,35,30,5,6,7,26,119,WIN
MILWAUKEE BUCKS,240,42,88,17,51,15,23,7,47,28,3,5,18,19,116,LOSS
HOUSTON ROCKETS,240,34,87,19,53,15,24,5,34,24,7,3,10,26,102,LOSS
PORTLAND TRAIL BLAZERS,240,39,95,12,31,20,29,15,49,18,7,5,12,21,110,WIN
DALLAS MAVERICKS,265,33,90,9,41,39,50,17,44,22,4,2,17,21,114,WIN
SACRAMENTO KINGS,265,43,104,16,43,8,12,8,39,26,8,3,10,37,110,LOSS
