team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,39,92,13,45,31,41,16,43,22,7,7,13,21,122,WIN
ATLANTA HAWKS,240,39,106,13,44,24,27,16,38,20,6,8,11,29,115,LOSS
SAN ANTONIO SPURS,240,48,87,9,29,24,26,8,41,28,9,6,14,25,129,WIN
BOSTON CELTICS,240,37,89,13,38,27,30,8,31,26,7,2,15,20,114,LOSS
TORONTO RAPTORS,265,42,94,14,36,14,20,14,32,34,7,5,10,23,112,WIN
CHARLOTTE HORNETS,265,38,86,15,37,19,26,13,37,30,6,6,17,21,110,LOSS
DENVER NUGGETS,240,41,85,9,24,16,20,9,29,27,7,5,12,22,107,WIN
DALLAS MAVERICKS,240,39,77,12,35,16,24,6,32,27,8,6,13,18,106,LOSS
MILWAUKEE BUCKS,240,35,87,9,41,28,32,5,42,22,11,3,9,19,107,WIN
GOLDEN STATE WARRIORS,240,33,87,15,38,17,20,12,40,29,7,4,18,30,98,LOSS
MIAMI HEAT,240,43,81,16,38,20,25,3,38,28,8,4,11,22,122,WIN
INDIANA PACERS,240,40,84,9,27,19,25,6,31,25,5,3,12,18,108,LOSS
CHICAGO BULLS,240,41,92,14,35,12,21,10,29,22,12,2,12,23,108,LOSS
NEW ORLEANS PELICANS,240,41,87,15,44,26,32,12,38,31,7,8,14,16,123,WIN
WASHINGTON WIZARDS,240,36,84,6,23,11,19,10,30,24,8,5,23,22,89,LOSS
ORLANDO MAGIC,240,43,87,10,27,27,34,13,38,24,18,3,16,21,123,WIN
NEW YORK KNICKS,240,42,97,9,25,11,11,14,27,18,3,1,9,17,104,LOSS
UTAH JAZZ,240,49,90,16,43,14,23,12,38,29,6,6,7,15,128,WIN
