team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,44,101,14,33,13,17,15,48,26,5,8,10,22,115,WIN
BROOKLYN NETS,240,30,84,11,34,15,24,4,36,18,2,7,9,19,86,LOSS
MILWAUKEE BUCKS,240,38,82,15,41,24,35,8,40,24,12,9,15,16,115,WIN
CHICAGO BULLS,240,39,97,12,34,11,14,13,37,25,6,6,14,25,101,LOSS
SAN ANTONIO SPURS,240,44,96,8,24,14,16,17,31,18,6,2,9,18,110,LOSS
DALLAS MAVERICKS,240,42,84,17,41,16,23,9,32,28,4,3,13,19,117,WIN
PORTLAND TRAIL BLAZERS,240,40,96,11,36,17,23,12,32,28,7,5,17,21,108,LOSS
HOUSTON ROCKETS,240,47,100,17,45,21,26,17,41,24,9,10,16,21,132,WIN
OKLAHOMA CITY THUNDER,240,28,75,7,27,25,28,9,36,17,12,4,17,19,88,LOSS
LOS ANGELES CLIPPERS,240,35,87,10,36,10,14,13,36,23,7,5,17,25,90,WIN
CLEVELAND CAVALIERS,240,36,76,17,36,16,30,10,31,18,2,1,19,26,105,LOSS
NEW YORK KNICKS,240,44,98,8,23,27,35,19,28,17,8,10,7,24,123,WIN
BOSTON CELTICS,240,37,89,12,41,13,17,11,41,22,12,5,17,21,99,WIN
PHOENIX SUNS,240,33,82,10,36,9,12,8,37,22,7,6,19,17,85,LOSS
CHARLOTTE HORNETS,240,33,78,15,45,15,24,9,28,26,3,8,19,19,96,LOSS
TORONTO RAPTORS,240,50,97,20,43,12,15,16,37,40,13,2,10,25,132,WIN
MINNESOTA TIMBERWOLVES,240,41,89,14,38,16,19,5,46,22,6,10,15,25,112,WIN
UTAH JAZZ,240,35,96,12,31,20,26,12,41,20,5,5,14,23,102,LOSS
