team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,49,100,14,32,18,25,13,39,30,7,9,8,21,130,WIN
ATLANTA HAWKS,240,42,94,13,36,23,25,9,33,30,5,5,9,22,120,LOSS
NEW YORK KNICKS,240,43,85,4,15,11,17,13,29,22,5,6,15,24,101,LOSS
CHARLOTTE HORNETS,240,39,83,10,30,19,25,10,27,25,7,4,14,19,107,WIN
PHILADELPHIA 76ERS,240,36,89,13,38,9,14,8,23,22,13,9,8,11,94,LOSS
CLEVELAND CAVALIERS,240,41,78,11,24,15,17,9,39,24,5,4,18,16,108,WIN
MEMPHIS GRIZZLIES,240,43,108,13,39,13,21,22,27,28,9,3,14,16,112,LOSS
HOUSTON ROCKETS,240,52,93,23,50,13,15,9,35,22,8,7,18,25,140,WIN
MINNESOTA TIMBERWOLVES,240,47,91,17,46,18,25,5,28,28,16,8,16,35,129,WIN
MIAMI HEAT,240,41,78,11,26,33,43,8,35,30,9,8,21,21,126,LOSS
LOS ANGELES CLIPPERS,240,37,84,14,38,14,15,11,35,22,11,2,15,22,102,WIN
PHOENIX SUNS,240,34,87,9,34,15,18,14,34,29,8,3,16,17,92,LOSS
DALLAS MAVERICKS,240,36,86,17,45,20,30,5,38,25,11,9,15,20,109,WIN
SAN ANTONIO SPURS,240,39,92,11,33,14,19,13,42,22,8,7,15,21,103,LOSS
BOSTON CELTICS,240,45,84,11,26,13,16,9,35,21,7,4,8,17,114,WIN
UTAH JAZZ,240,40,89,12,40,11,15,13,28,16,5,3,9,16,103,LOSS
BROOKLYN NETS,240,36,87,10,36,24,35,15,41,15,7,1,18,24,106,LOSS
WASHINGTON WIZARDS,240,41,96,15,39,13,16,9,30,22,9,2,11,26,110,WIN
