team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,40,81,15,35,11,11,7,35,25,3,3,19,19,106,LOSS
CHARLOTTE HORNETS,240,43,96,13,35,10,16,14,27,22,10,3,10,17,109,WIN
BOSTON CELTICS,240,37,91,13,33,18,23,11,36,24,13,5,14,24,105,WIN
GOLDEN STATE WARRIORS,240,34,82,5,28,27,34,12,43,17,8,4,19,19,100,LOSS
INDIANA PACERS,240,37,82,8,33,20,26,8,34,24,2,2,16,25,102,LOSS
HOUSTON ROCKETS,240,36,89,14,46,25,29,10,34,12,11,3,8,23,111,WIN
SACRAMENTO KINGS,240,36,82,16,39,9,9,10,33,24,7,0,17,22,97,LOSS
LOS ANGELES LAKERS,240,34,81,11,37,20,22,10,31,22,11,6,13,18,99,WIN
UTAH JAZZ,240,35,87,9,34,27,32,9,36,17,5,6,14,16,106,LOSS
MEMPHIS GRIZZLIES,240,43,96,10,35,11,13,9,37,25,6,5,11,23,107,WIN
WASHINGTON WIZARDS,240,54,100,10,28,19,25,13,38,38,10,5,13,22,137,WIN
MINNESOTA TIMBERWOLVES,240,42,89,11,37,21,29,9,34,26,6,5,20,20,116,LOSS
PHILADELPHIA 76ERS,265,45,90,14,32,15,22,13,30,24,6,0,14,32,119,LOSS
OKLAHOMA CITY THUNDER,265,41,76,10,24,35,41,6,30,22,7,3,13,23,127,WIN
SAN ANTONIO SPURS,240,45,89,13,26,6,10,8,33,23,8,8,11,25,109,LOSS
ORLANDO MAGIC,240,36,87,12,29,27,34,14,34,22,6,5,10,13,111,WIN
