team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,37,71,8,20,20,28,8,30,20,4,3,25,28,102,LOSS
BROOKLYN NETS,240,32,72,10,25,34,39,5,25,25,15,6,13,24,108,WIN
CLEVELAND CAVALIERS,240,37,80,8,24,25,33,10,21,21,9,4,9,24,107,LOSS
DALLAS MAVERICKS,240,44,80,12,26,24,26,10,35,30,4,5,13,23,124,WIN
LOS ANGELES CLIPPERS,240,42,84,6,21,25,34,9,28,31,12,5,11,27,115,LOSS
DENVER NUGGETS,240,40,83,5,18,31,44,17,35,18,8,6,17,23,116,WIN
ORLANDO MAGIC,240,33,83,7,16,6,10,9,29,21,5,4,13,18,79,LOSS
INDIANA PACERS,240,38,90,8,25,14,17,13,39,21,4,5,9,13,98,WIN
DETROIT PISTONS,240,34,83,6,18,22,29,19,32,19,11,4,21,20,96,LOSS
MIAMI HEAT,240,39,85,7,20,17,21,13,31,24,13,6,20,22,102,WIN
NEW YORK KNICKS,240,34,78,15,34,15,24,8,32,17,4,2,9,20,98,LOSS
MILWAUKEE BUCKS,240,36,81,11,18,18,21,12,32,20,3,1,11,24,101,WIN
SAN ANTONIO SPURS,240,38,81,5,18,21,25,5,29,20,9,12,7,16,102,WIN
NEW ORLEANS PELICANS,240,36,79,6,14,17,20,7,37,16,3,7,15,24,95,LOSS
MEMPHIS GRIZZLIES,240,32,81,2,16,11,15,11,24,18,8,4,11,21,77,LOSS
OKLAHOMA CITY THUNDER,240,34,76,4,18,14,23,10,34,17,7,9,16,20,86,WIN
CHICAGO BULLS,240,22,78,4,20,22,34,8,22,17,11,2,14,24,70,LOSS
SACRAMENTO KINGS,240,36,69,2,8,25,34,10,43,18,7,3,22,26,99,WIN
TORONTO RAPTORS,240,37,84,6,21,14,16,15,29,21,7,3,6,17,94,WIN
UTAH JAZZ,240,32,78,3,17,12,13,11,28,10,4,5,11,16,79,LOSS
PORTLAND TRAIL BLAZERS,240,37,81,5,19,11,12,7,38,23,3,7,16,17,90,LOSS
WASHINGTON WIZARDS,240,37,84,7,17,19,22,5,34,22,10,3,6,16,100,WIN
