team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,45,90,19,42,15,16,9,26,31,8,5,12,25,124,LOSS
BOSTON CELTICS,240,42,77,18,30,26,34,6,30,24,9,6,14,21,128,WIN
WASHINGTON WIZARDS,240,40,88,9,31,21,27,10,36,26,6,6,12,31,110,LOSS
BROOKLYN NETS,240,38,90,11,33,31,37,13,35,23,5,4,11,24,118,WIN
MILWAUKEE BUCKS,240,45,92,9,35,17,23,17,48,21,6,6,22,23,116,LOSS
HOUSTON ROCKETS,240,36,91,21,61,27,31,6,30,22,15,3,9,24,120,WIN
SAN ANTONIO SPURS,240,36,86,12,29,24,33,12,37,22,5,6,16,20,108,WIN
MEMPHIS GRIZZLIES,240,42,91,7,30,15,18,3,36,27,5,3,12,27,106,LOSS
SACRAMENTO KINGS,240,45,91,8,28,18,22,9,30,30,10,0,14,28,116,LOSS
ORLANDO MAGIC,240,43,82,18,38,28,35,12,34,31,10,4,18,25,132,WIN
DALLAS MAVERICKS,240,38,93,6,31,33,37,10,39,22,8,5,8,22,115,LOSS
PHOENIX SUNS,240,42,93,12,33,21,23,6,43,22,5,4,11,29,117,WIN
