team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,31,86,8,31,35,39,9,40,18,8,6,12,19,105,LOSS
BOSTON CELTICS,240,41,91,14,38,18,21,9,42,31,7,4,13,23,114,WIN
ORLANDO MAGIC,240,29,84,5,27,12,16,9,28,18,5,5,16,18,75,LOSS
CHICAGO BULLS,240,48,89,12,26,14,16,11,43,33,12,4,12,16,122,WIN
WASHINGTON WIZARDS,240,42,83,7,19,14,16,9,39,27,8,5,17,13,105,WIN
DETROIT PISTONS,240,43,94,10,26,5,5,6,30,22,9,2,10,18,101,LOSS
UTAH JAZZ,240,41,92,13,35,10,15,14,35,29,8,3,11,17,105,WIN
GOLDEN STATE WARRIORS,240,39,80,9,25,12,17,8,34,25,5,6,13,17,99,LOSS
HOUSTON ROCKETS,240,33,84,9,40,21,27,9,32,23,5,3,15,23,96,LOSS
LOS ANGELES CLIPPERS,240,46,91,10,26,23,28,12,37,29,9,0,9,16,125,WIN
CLEVELAND CAVALIERS,265,44,89,14,35,19,22,7,40,19,7,4,21,25,121,LOSS
MIAMI HEAT,265,44,95,12,33,24,34,9,37,28,9,3,13,26,124,WIN
CHARLOTTE HORNETS,240,33,81,5,18,8,13,7,32,21,11,5,9,10,79,LOSS
MILWAUKEE BUCKS,240,35,78,16,27,3,5,8,38,28,4,3,16,14,89,WIN
INDIANA PACERS,240,49,85,5,16,17,21,14,30,30,9,5,14,23,120,WIN
PHILADELPHIA 76ERS,240,35,75,13,33,28,31,10,23,20,10,1,18,19,111,LOSS
SAN ANTONIO SPURS,240,38,83,8,21,14,20,13,34,17,4,9,15,15,98,LOSS
PORTLAND TRAIL BLAZERS,240,37,89,12,27,13,15,12,30,18,6,3,9,17,99,WIN
