team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE BOBCATS,240,35,84,8,21,18,20,9,32,21,8,2,12,22,96,LOSS
DALLAS MAVERICKS,240,38,84,9,25,16,21,13,33,20,6,8,12,17,101,WIN
OKLAHOMA CITY THUNDER,240,36,79,12,25,19,24,8,31,22,7,9,13,23,103,WIN
DENVER NUGGETS,240,34,78,5,22,17,25,10,33,21,6,2,16,19,90,LOSS
PHOENIX SUNS,240,32,78,9,24,18,23,10,27,19,7,6,9,12,91,WIN
LOS ANGELES CLIPPERS,240,39,85,4,16,5,12,15,28,25,5,5,10,19,87,LOSS
WASHINGTON WIZARDS,240,39,75,6,18,15,17,7,31,20,7,8,14,18,99,WIN
NEW ORLEANS HORNETS,240,34,75,4,14,17,19,8,23,22,8,3,12,14,89,LOSS
MINNESOTA TIMBERWOLVES,265,36,83,9,27,24,33,9,38,22,8,5,17,22,105,LOSS
UTAH JAZZ,265,43,103,5,13,20,27,17,38,22,13,6,11,23,111,WIN
