team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,43,79,12,30,10,11,4,37,31,10,7,18,21,108,WIN
CLEVELAND CAVALIERS,240,36,85,8,32,17,21,11,30,18,14,2,18,16,97,LOSS
BROOKLYN NETS,240,36,95,8,38,13,16,7,44,19,3,2,7,14,93,LOSS
DENVER NUGGETS,240,43,101,10,33,5,10,14,48,26,4,3,7,14,101,WIN
CHICAGO BULLS,240,38,93,18,43,21,25,10,35,25,14,1,20,29,115,LOSS
MILWAUKEE BUCKS,240,42,88,6,33,34,47,17,41,24,9,4,22,22,124,WIN
LOS ANGELES CLIPPERS,240,46,84,11,24,24,31,6,31,28,6,6,16,22,127,LOSS
NEW ORLEANS PELICANS,240,47,98,18,34,20,29,18,33,26,11,5,14,25,132,WIN
DALLAS MAVERICKS,240,36,84,8,36,23,31,12,32,21,8,7,11,16,103,LOSS
NEW YORK KNICKS,240,42,94,13,30,9,11,15,38,20,6,2,15,27,106,WIN
ATLANTA HAWKS,240,40,91,8,31,24,30,15,34,25,15,5,22,31,112,LOSS
PHOENIX SUNS,240,41,85,15,39,31,38,7,32,32,6,2,20,24,128,WIN
