team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,30,72,6,25,13,22,7,32,21,10,10,18,18,79,LOSS
ATLANTA HAWKS,240,38,91,10,30,9,13,16,36,26,15,1,14,16,95,WIN
BROOKLYN NETS,240,29,88,3,14,19,24,15,29,16,9,5,11,25,80,LOSS
CHICAGO BULLS,240,37,79,8,22,23,32,15,42,21,6,11,15,18,105,WIN
BOSTON CELTICS,240,38,87,5,23,6,10,6,39,26,3,1,14,27,87,LOSS
CHARLOTTE HORNETS,240,35,84,3,14,23,29,7,37,18,5,3,10,14,96,WIN
NEW ORLEANS PELICANS,240,40,88,7,18,20,24,16,29,16,5,3,11,20,107,LOSS
DALLAS MAVERICKS,240,44,83,9,21,15,17,5,24,17,5,5,8,18,112,WIN
MIAMI HEAT,240,30,82,7,22,15,21,16,26,18,1,6,10,20,82,LOSS
DENVER NUGGETS,240,38,85,8,23,18,27,17,33,21,7,4,10,18,102,WIN
HOUSTON ROCKETS,240,37,90,9,35,10,15,12,32,15,9,2,15,17,93,LOSS
GOLDEN STATE WARRIORS,240,40,81,8,23,17,20,6,37,21,9,5,15,16,105,WIN
LOS ANGELES CLIPPERS,240,42,88,7,24,12,14,10,40,25,7,7,12,17,103,WIN
INDIANA PACERS,240,35,89,9,27,17,22,12,31,27,6,1,11,18,96,LOSS
PORTLAND TRAIL BLAZERS,240,31,80,10,35,10,12,11,27,20,7,10,20,25,82,LOSS
MINNESOTA TIMBERWOLVES,240,32,81,1,12,25,33,20,36,22,13,3,18,19,90,WIN
WASHINGTON WIZARDS,240,41,81,5,12,4,9,8,33,26,5,5,9,13,91,WIN
ORLANDO MAGIC,240,38,84,7,15,6,9,8,31,13,7,7,8,12,89,LOSS
NEW YORK KNICKS,240,37,76,6,15,15,17,10,26,22,4,1,17,25,95,LOSS
SAN ANTONIO SPURS,240,37,73,10,19,25,30,8,27,22,10,4,9,16,109,WIN
