team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,265,39,82,9,22,22,26,6,31,20,5,2,11,23,109,LOSS
BOSTON CELTICS,265,42,88,10,24,21,26,13,33,26,7,5,12,23,115,WIN
PORTLAND TRAIL BLAZERS,240,34,73,11,23,30,34,11,31,22,4,5,15,27,109,WIN
CHICAGO BULLS,240,33,76,2,13,27,34,12,26,21,9,5,14,24,95,LOSS
OKLAHOMA CITY THUNDER,265,36,82,3,10,24,29,11,37,20,6,4,22,21,99,LOSS
NEW JERSEY NETS,265,39,98,6,26,19,22,18,31,19,13,4,13,25,103,WIN
NEW YORK KNICKS,240,39,89,8,25,15,22,13,32,30,4,3,8,18,101,WIN
NEW ORLEANS HORNETS,240,33,86,7,23,22,24,19,33,18,6,3,11,20,95,LOSS
INDIANA PACERS,240,42,84,13,22,16,19,9,31,34,5,7,18,27,113,LOSS
UTAH JAZZ,240,39,85,8,18,34,37,9,31,24,10,6,8,20,120,WIN
MILWAUKEE BUCKS,240,38,80,5,18,16,18,13,23,25,6,4,12,19,97,WIN
WASHINGTON WIZARDS,240,35,80,6,13,15,17,17,25,20,9,5,13,19,91,LOSS
