team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,41,85,2,7,12,19,15,34,22,13,4,12,10,96,WIN
ATLANTA HAWKS,240,33,75,5,15,6,9,6,30,23,6,5,14,17,77,LOSS
UTAH JAZZ,240,36,79,3,12,26,34,15,28,24,6,4,14,19,101,LOSS
GOLDEN STATE WARRIORS,240,45,96,8,24,21,25,22,25,23,10,6,8,22,119,WIN
DENVER NUGGETS,240,39,73,12,21,22,25,10,31,28,4,5,15,16,112,WIN
LOS ANGELES CLIPPERS,240,39,85,8,27,5,12,8,20,24,8,7,10,21,91,LOSS
CHICAGO BULLS,240,39,74,6,12,21,29,9,28,22,10,9,14,15,105,WIN
NEW YORK KNICKS,240,44,90,4,16,10,14,13,24,20,7,2,14,23,102,LOSS
PORTLAND TRAIL BLAZERS,240,40,88,4,18,8,16,13,29,23,12,6,13,22,92,LOSS
SACRAMENTO KINGS,240,34,76,5,17,22,29,10,32,16,7,4,15,17,95,WIN
NEW ORLEANS HORNETS,240,33,74,3,8,12,16,7,31,17,5,5,13,22,81,LOSS
SAN ANTONIO SPURS,240,34,74,4,19,21,27,10,30,16,4,3,9,15,93,WIN
