team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,240,37,82,10,23,18,20,10,38,21,6,4,9,12,102,WIN
BOSTON CELTICS,240,33,92,11,27,14,15,11,32,27,5,3,10,19,91,LOSS
NEW ORLEANS PELICANS,240,30,83,6,18,15,27,16,26,20,15,2,14,25,81,LOSS
BROOKLYN NETS,240,35,66,6,28,17,29,7,38,20,10,6,22,24,93,WIN
MEMPHIS GRIZZLIES,265,33,86,3,14,14,16,9,37,22,8,6,14,21,83,LOSS
CLEVELAND CAVALIERS,265,35,88,10,20,11,18,10,38,24,6,5,13,20,91,WIN
PHILADELPHIA 76ERS,240,27,100,3,28,21,25,20,24,16,15,4,17,16,78,LOSS
LOS ANGELES CLIPPERS,240,50,89,9,28,14,17,11,48,33,12,9,22,20,123,WIN
CHICAGO BULLS,240,34,80,7,22,17,17,8,35,21,13,6,14,16,92,WIN
LOS ANGELES LAKERS,240,36,82,6,19,8,11,7,36,26,7,5,18,15,86,LOSS
NEW YORK KNICKS,240,38,86,9,24,15,20,12,26,27,6,3,12,21,100,LOSS
OKLAHOMA CITY THUNDER,240,40,73,12,27,20,27,5,36,28,6,5,10,19,112,WIN
INDIANA PACERS,240,35,79,11,24,11,19,7,34,19,6,6,15,20,92,LOSS
ORLANDO MAGIC,240,34,83,5,12,20,26,11,37,13,9,1,13,16,93,WIN
SACRAMENTO KINGS,240,29,82,2,11,24,28,17,32,17,9,3,18,19,84,LOSS
WASHINGTON WIZARDS,240,34,79,8,21,17,22,10,28,20,9,8,14,18,93,WIN
