team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,40,98,11,37,33,38,15,36,28,9,7,15,31,124,LOSS
ATLANTA HAWKS,240,41,85,16,35,31,35,6,35,22,8,6,16,27,129,WIN
CHARLOTTE HORNETS,240,35,74,8,28,25,29,9,35,22,9,4,17,16,103,WIN
CHICAGO BULLS,240,37,87,7,31,12,19,12,26,24,12,3,13,23,93,LOSS
MILWAUKEE BUCKS,240,47,93,10,33,22,27,8,33,24,14,3,7,15,126,WIN
DETROIT PISTONS,240,40,83,13,37,13,16,7,39,25,3,5,21,23,106,LOSS
HOUSTON ROCKETS,240,45,85,25,49,20,22,8,28,31,14,7,15,15,135,WIN
GOLDEN STATE WARRIORS,240,44,89,7,33,10,12,13,27,26,11,7,21,16,105,LOSS
BROOKLYN NETS,265,36,102,10,34,22,28,15,34,22,3,1,16,27,104,LOSS
PHILADELPHIA 76ERS,265,38,86,4,22,32,35,11,37,19,10,6,13,22,112,WIN
MEMPHIS GRIZZLIES,240,43,85,12,30,27,32,11,40,25,5,5,19,29,125,LOSS
SACRAMENTO KINGS,240,42,83,19,39,26,36,3,24,22,9,2,10,21,129,WIN
