team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,46,92,14,32,21,31,14,46,30,12,8,14,16,127,WIN
ATLANTA HAWKS,240,32,99,9,35,15,16,16,27,20,6,8,17,21,88,LOSS
DALLAS MAVERICKS,240,40,84,12,42,15,20,9,35,26,9,5,16,20,107,LOSS
CHICAGO BULLS,240,44,94,10,36,11,17,12,30,24,7,5,14,21,109,WIN
UTAH JAZZ,240,47,83,20,41,12,14,8,39,30,3,7,15,17,126,WIN
CLEVELAND CAVALIERS,240,42,91,17,41,12,18,11,25,28,10,1,6,18,113,LOSS
MILWAUKEE BUCKS,240,35,86,7,34,12,19,8,40,19,4,5,13,18,89,LOSS
MIAMI HEAT,240,37,86,18,37,13,18,6,40,28,4,4,9,19,105,WIN
HOUSTON ROCKETS,240,39,94,20,56,25,27,8,26,25,11,5,12,20,123,LOSS
NEW YORK KNICKS,240,47,97,12,30,19,30,20,45,26,6,7,17,19,125,WIN
PORTLAND TRAIL BLAZERS,240,49,88,16,33,16,16,6,43,27,6,4,11,24,130,WIN
ORLANDO MAGIC,240,37,96,14,43,19,22,11,28,29,3,2,6,11,107,LOSS
INDIANA PACERS,240,39,78,15,31,23,26,6,34,22,9,5,13,20,116,WIN
SAN ANTONIO SPURS,240,40,77,16,32,15,19,3,30,21,6,5,14,19,111,LOSS
