team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,41,77,4,11,15,20,11,33,24,8,6,19,23,101,LOSS
BROOKLYN NETS,240,43,92,7,15,13,27,20,25,12,13,2,14,18,106,WIN
NEW YORK KNICKS,240,34,79,14,37,13,13,3,22,27,5,1,8,15,95,LOSS
CHARLOTTE BOBCATS,240,43,74,7,18,13,14,4,33,35,4,6,11,15,106,WIN
MIAMI HEAT,240,33,66,13,28,17,27,10,35,25,2,8,17,19,96,WIN
CLEVELAND CAVALIERS,240,39,86,5,13,12,19,13,25,20,8,5,5,22,95,LOSS
MEMPHIS GRIZZLIES,240,38,80,7,21,20,25,16,34,24,10,3,16,22,103,WIN
DALLAS MAVERICKS,240,34,76,9,19,20,25,8,28,18,7,3,15,22,97,LOSS
PHILADELPHIA 76ERS,240,39,87,6,22,17,21,13,26,25,10,5,12,15,101,LOSS
DETROIT PISTONS,240,41,83,9,25,18,22,12,31,23,7,3,14,21,109,WIN
SAN ANTONIO SPURS,240,45,98,8,24,8,13,10,29,30,13,1,15,18,106,LOSS
GOLDEN STATE WARRIORS,240,46,85,9,20,15,18,9,44,26,9,7,21,17,116,WIN
DENVER NUGGETS,240,37,85,6,14,32,46,18,40,21,5,5,17,24,112,WIN
MILWAUKEE BUCKS,240,42,100,12,35,15,23,18,26,25,10,6,11,24,111,LOSS
UTAH JAZZ,240,36,77,3,10,21,23,3,38,21,11,2,10,18,96,WIN
MINNESOTA TIMBERWOLVES,240,32,75,2,17,14,18,3,35,21,7,3,12,18,80,LOSS
SACRAMENTO KINGS,240,38,87,7,27,12,21,12,33,19,8,0,15,15,95,LOSS
OKLAHOMA CITY THUNDER,240,42,92,5,23,15,20,17,32,23,10,6,10,18,104,WIN
CHICAGO BULLS,240,42,75,9,17,9,13,8,27,33,6,4,14,25,102,WIN
ORLANDO MAGIC,240,31,74,2,10,20,33,15,24,16,8,6,14,14,84,LOSS
HOUSTON ROCKETS,240,43,92,11,29,15,23,8,35,21,5,11,16,21,112,LOSS
PHOENIX SUNS,240,47,95,7,23,18,23,11,33,29,11,9,11,19,119,WIN
