team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,37,79,8,19,22,34,10,36,24,6,9,11,16,104,WIN
BOSTON CELTICS,240,38,101,3,17,13,14,15,35,17,8,7,13,26,92,LOSS
WASHINGTON WIZARDS,240,39,75,7,18,17,28,8,32,25,9,5,12,17,102,WIN
CHICAGO BULLS,240,34,79,9,21,11,19,14,28,25,8,3,17,21,88,LOSS
ORLANDO MAGIC,240,34,76,7,24,13,16,8,29,18,8,1,15,18,88,LOSS
DALLAS MAVERICKS,240,40,79,13,27,14,15,9,31,21,6,6,12,16,107,WIN
SAN ANTONIO SPURS,240,35,67,5,12,26,31,3,38,19,6,7,13,19,101,WIN
NEW ORLEANS PELICANS,240,38,87,7,11,12,17,9,32,19,7,4,9,23,95,LOSS
PHOENIX SUNS,265,33,93,7,30,23,28,17,32,14,6,3,10,25,96,LOSS
NEW YORK KNICKS,265,35,81,7,20,21,27,12,41,11,3,5,18,30,98,WIN
MILWAUKEE BUCKS,240,35,83,9,19,15,22,15,25,23,8,7,16,21,94,LOSS
TORONTO RAPTORS,240,40,79,12,23,24,30,16,30,26,9,3,14,23,116,WIN
DENVER NUGGETS,240,37,84,7,26,22,35,12,27,16,6,4,11,22,103,LOSS
UTAH JAZZ,240,44,79,8,18,22,29,7,35,22,7,2,11,24,118,WIN
