team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,49,92,14,34,16,24,10,42,34,12,6,15,20,128,WIN
CHARLOTTE HORNETS,240,39,92,7,29,15,18,9,29,22,3,6,18,19,100,LOSS
BOSTON CELTICS,240,39,94,9,33,17,23,12,32,19,11,4,14,25,104,LOSS
DETROIT PISTONS,240,39,80,10,30,25,35,10,38,25,10,7,18,21,113,WIN
HOUSTON ROCKETS,240,35,73,13,37,22,25,6,30,23,5,2,12,22,105,WIN
MEMPHIS GRIZZLIES,240,40,75,5,23,12,17,6,29,20,8,6,14,22,97,LOSS
LOS ANGELES CLIPPERS,240,38,75,13,25,15,22,6,38,18,7,4,26,22,104,LOSS
OKLAHOMA CITY THUNDER,240,42,90,9,22,17,24,9,31,26,13,7,11,20,110,WIN
UTAH JAZZ,240,28,89,7,29,26,28,11,31,17,13,4,10,19,89,LOSS
ORLANDO MAGIC,240,34,72,11,24,17,20,4,44,18,7,10,22,27,96,WIN
MINNESOTA TIMBERWOLVES,240,39,96,7,35,14,19,11,30,26,10,4,11,19,99,LOSS
PHOENIX SUNS,240,41,90,9,28,16,20,11,40,30,6,7,15,22,107,WIN
CHICAGO BULLS,240,37,86,6,29,18,21,8,32,16,12,8,7,20,98,WIN
SAN ANTONIO SPURS,240,32,73,7,21,22,26,7,34,18,3,5,15,18,93,LOSS
