team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,36,85,5,22,25,28,7,41,22,4,13,8,13,102,WIN
CHICAGO BULLS,240,40,106,9,22,11,15,18,40,22,4,5,7,17,100,LOSS
DALLAS MAVERICKS,240,36,88,11,32,14,15,9,25,23,14,6,3,20,97,WIN
DENVER NUGGETS,240,31,70,9,24,17,19,6,38,20,3,4,21,20,88,LOSS
BOSTON CELTICS,240,31,89,7,19,21,27,18,31,14,7,4,16,17,90,LOSS
LOS ANGELES CLIPPERS,240,44,84,11,25,15,18,9,36,29,13,5,14,23,114,WIN
SAN ANTONIO SPURS,240,37,72,5,15,22,30,10,33,23,9,7,14,21,101,WIN
MEMPHIS GRIZZLIES,240,33,83,6,19,15,24,13,26,19,8,4,14,22,87,LOSS
BROOKLYN NETS,240,41,77,3,11,14,18,10,26,20,8,2,20,10,99,LOSS
MIAMI HEAT,240,48,84,5,16,9,12,7,25,25,11,4,12,14,110,WIN
PHOENIX SUNS,240,41,84,15,33,19,23,7,29,22,9,2,21,34,116,LOSS
MINNESOTA TIMBERWOLVES,240,41,81,7,26,32,40,11,30,22,10,3,18,18,121,WIN
NEW YORK KNICKS,240,36,89,10,31,9,13,6,36,26,9,6,14,26,91,LOSS
NEW ORLEANS PELICANS,240,32,75,8,19,27,37,6,41,18,11,3,13,16,99,WIN
SACRAMENTO KINGS,240,37,89,7,15,12,19,11,32,20,11,2,14,20,93,LOSS
PORTLAND TRAIL BLAZERS,240,38,80,14,29,15,18,5,37,25,6,10,19,23,105,WIN
OKLAHOMA CITY THUNDER,240,41,86,11,26,26,32,12,41,29,7,5,10,22,119,WIN
TORONTO RAPTORS,240,38,93,8,24,16,23,12,28,19,4,7,9,21,100,LOSS
LOS ANGELES LAKERS,240,26,85,7,20,16,22,7,30,11,5,6,9,19,75,LOSS
UTAH JAZZ,240,46,89,17,32,14,19,13,44,26,4,7,7,18,123,WIN
