team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MILWAUKEE BUCKS,240,32,85,6,18,24,28,10,33,19,11,0,16,22,94,LOSS
ATLANTA HAWKS,240,39,86,8,23,13,15,11,40,20,7,4,23,19,99,WIN
NEW JERSEY NETS,240,34,76,5,19,21,28,6,33,19,10,2,20,17,94,LOSS
BOSTON CELTICS,240,45,87,4,16,13,17,6,34,35,11,4,15,22,107,WIN
CHICAGO BULLS,240,47,89,10,20,8,12,13,28,31,9,2,10,16,112,WIN
CLEVELAND CAVALIERS,240,35,80,9,22,12,16,10,23,22,7,5,14,14,91,LOSS
DENVER NUGGETS,240,43,97,8,22,23,35,19,30,27,9,4,6,27,117,WIN
HOUSTON ROCKETS,240,36,76,10,29,23,29,10,25,18,1,9,14,25,105,LOSS
SACRAMENTO KINGS,240,45,103,9,25,8,9,13,27,23,11,4,5,22,107,LOSS
LOS ANGELES LAKERS,240,44,82,6,17,21,26,8,40,25,2,7,13,13,115,WIN
DALLAS MAVERICKS,240,37,83,11,29,7,10,9,25,25,9,5,12,16,92,LOSS
NEW ORLEANS HORNETS,240,40,88,3,13,14,17,16,34,22,7,2,11,16,97,WIN
GOLDEN STATE WARRIORS,240,33,82,5,18,12,14,7,32,18,6,5,9,12,83,LOSS
PHILADELPHIA 76ERS,240,42,89,8,17,13,16,11,40,21,4,4,9,11,105,WIN
LOS ANGELES CLIPPERS,240,32,87,6,16,8,9,13,33,13,8,5,10,22,78,LOSS
PHOENIX SUNS,240,28,80,7,21,18,29,15,37,19,2,8,12,14,81,WIN
CHARLOTTE BOBCATS,240,31,83,3,16,7,10,10,27,21,8,6,17,21,72,LOSS
SAN ANTONIO SPURS,240,39,82,10,20,14,21,14,41,20,10,5,18,17,102,WIN
MEMPHIS GRIZZLIES,240,38,81,4,11,22,32,8,27,22,10,4,9,18,102,WIN
TORONTO RAPTORS,240,38,72,6,16,17,20,4,32,25,4,6,16,26,99,LOSS
MIAMI HEAT,240,37,75,8,17,16,22,8,24,17,9,8,11,21,98,LOSS
UTAH JAZZ,240,38,90,3,10,20,27,23,27,22,8,6,11,17,99,WIN
