team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
GOLDEN STATE WARRIORS,240,40,95,12,34,14,17,15,40,19,4,8,10,18,106,WIN
BOSTON CELTICS,240,40,109,8,31,13,17,21,39,21,4,3,8,17,101,LOSS
LOS ANGELES CLIPPERS,240,38,87,7,27,13,24,13,42,15,6,12,8,23,96,WIN
CHICAGO BULLS,240,27,87,10,26,22,30,17,34,18,2,1,11,17,86,LOSS
NEW ORLEANS PELICANS,240,36,74,5,22,22,30,9,35,22,7,4,16,19,99,WIN
DENVER NUGGETS,240,37,92,9,33,9,17,16,28,17,10,3,11,25,92,LOSS
CLEVELAND CAVALIERS,265,40,98,12,40,11,21,22,31,19,11,5,15,29,103,LOSS
HOUSTON ROCKETS,265,34,74,11,30,26,33,8,28,21,11,5,19,20,105,WIN
PHILADELPHIA 76ERS,240,29,84,5,24,11,17,10,37,10,8,6,16,25,74,LOSS
INDIANA PACERS,240,36,88,3,18,19,25,13,40,17,11,9,12,15,94,WIN
OKLAHOMA CITY THUNDER,240,40,97,11,32,17,23,16,39,21,5,6,9,16,108,WIN
LOS ANGELES LAKERS,240,40,90,9,25,12,18,9,40,25,6,6,9,20,101,LOSS
CHARLOTTE HORNETS,240,40,80,8,18,10,14,7,40,22,5,4,16,17,98,WIN
ORLANDO MAGIC,240,31,85,6,15,15,20,10,34,16,8,3,11,19,83,LOSS
PORTLAND TRAIL BLAZERS,240,41,83,10,24,18,20,11,32,19,5,3,17,20,110,WIN
SACRAMENTO KINGS,240,39,86,3,12,18,23,7,26,24,8,2,12,18,99,LOSS
