team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,35,84,9,18,10,13,13,25,24,9,4,16,19,89,LOSS
CHARLOTTE BOBCATS,240,37,74,11,27,16,21,10,32,28,10,11,16,17,101,WIN
PHOENIX SUNS,240,36,74,3,11,17,24,12,29,22,8,8,25,19,92,LOSS
CLEVELAND CAVALIERS,240,41,89,11,26,16,20,14,23,17,16,9,15,20,109,WIN
ATLANTA HAWKS,240,38,74,4,11,19,23,6,29,19,6,5,7,16,99,WIN
DETROIT PISTONS,240,39,79,5,13,12,19,11,29,19,6,3,9,22,95,LOSS
SACRAMENTO KINGS,240,32,68,3,12,15,21,5,24,19,9,3,19,21,82,LOSS
HOUSTON ROCKETS,240,34,76,9,25,17,20,14,28,24,11,3,20,16,94,WIN
NEW YORK KNICKS,265,49,110,8,33,18,22,18,35,28,10,2,10,20,124,LOSS
LOS ANGELES CLIPPERS,265,50,97,15,37,13,18,9,38,40,2,6,16,20,128,WIN
INDIANA PACERS,240,37,86,11,28,25,27,13,25,25,6,7,13,32,110,LOSS
MILWAUKEE BUCKS,240,42,78,9,14,29,41,10,35,32,7,5,13,24,122,WIN
BOSTON CELTICS,240,35,79,2,14,17,22,10,29,18,9,3,10,20,89,WIN
NEW ORLEANS HORNETS,240,26,64,2,11,23,29,7,29,16,4,6,18,23,77,LOSS
DENVER NUGGETS,240,27,66,5,15,23,28,3,35,13,14,4,16,28,82,WIN
ORLANDO MAGIC,240,21,69,9,31,22,29,11,31,12,6,7,23,26,73,LOSS
MEMPHIS GRIZZLIES,240,34,73,6,16,13,16,14,29,19,4,1,22,22,87,LOSS
PHILADELPHIA 76ERS,240,37,72,2,11,15,24,5,21,24,10,4,9,19,91,WIN
OKLAHOMA CITY THUNDER,240,32,82,1,7,27,32,14,21,21,7,3,11,20,92,LOSS
PORTLAND TRAIL BLAZERS,240,42,86,8,19,14,20,16,32,29,8,5,15,22,106,WIN
SAN ANTONIO SPURS,240,36,86,5,13,12,15,9,37,21,8,3,11,17,89,LOSS
TORONTO RAPTORS,240,35,78,6,15,15,17,4,35,13,4,7,12,17,91,WIN
LOS ANGELES LAKERS,240,42,90,5,19,20,26,13,26,18,10,2,13,28,109,LOSS
UTAH JAZZ,240,41,70,6,17,25,37,5,30,23,8,5,16,23,113,WIN
