team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,35,94,4,21,13,21,13,42,26,12,4,17,19,87,LOSS
CLEVELAND CAVALIERS,240,38,87,12,38,19,24,9,41,29,10,7,17,17,107,WIN
CHICAGO BULLS,240,37,77,11,24,18,22,5,37,28,5,4,15,20,103,WIN
HOUSTON ROCKETS,240,36,90,9,25,19,22,13,32,19,5,6,9,19,100,LOSS
ORLANDO MAGIC,240,48,90,5,16,13,18,13,31,26,6,6,13,18,114,WIN
INDIANA PACERS,240,36,86,7,19,15,21,17,32,18,11,4,19,18,94,LOSS
DENVER NUGGETS,240,36,83,10,27,13,17,8,32,28,10,7,13,15,95,LOSS
NEW ORLEANS PELICANS,240,40,90,13,29,8,9,14,37,29,7,4,16,16,101,WIN
LOS ANGELES CLIPPERS,240,42,76,16,29,17,22,5,21,22,9,4,12,17,117,LOSS
OKLAHOMA CITY THUNDER,240,45,87,10,32,19,24,17,29,25,10,1,14,13,119,WIN
BOSTON CELTICS,240,37,88,9,24,26,34,16,32,20,12,6,15,25,109,LOSS
PORTLAND TRAIL BLAZERS,240,41,90,14,34,20,27,15,35,26,9,10,15,20,116,WIN
