team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,39,82,13,20,19,26,12,27,26,4,2,14,30,110,LOSS
BOSTON CELTICS,240,38,78,7,27,30,39,11,26,23,6,3,12,22,113,WIN
TORONTO RAPTORS,240,30,87,4,19,17,23,12,30,15,4,7,15,22,81,LOSS
CHARLOTTE BOBCATS,240,42,93,5,18,27,32,15,34,24,13,16,9,24,116,WIN
CLEVELAND CAVALIERS,240,34,68,9,17,21,28,11,24,20,6,7,15,23,98,WIN
DETROIT PISTONS,240,31,79,5,14,21,31,16,27,12,5,6,14,21,88,LOSS
DALLAS MAVERICKS,240,55,84,9,17,11,14,7,29,33,14,8,12,18,130,WIN
HOUSTON ROCKETS,240,38,83,5,20,18,29,13,20,22,4,4,17,19,99,LOSS
LOS ANGELES CLIPPERS,240,29,90,4,10,11,14,14,41,9,6,6,14,18,73,LOSS
INDIANA PACERS,240,32,85,6,17,16,20,9,43,13,2,5,8,21,86,WIN
DENVER NUGGETS,240,42,80,10,18,30,33,9,34,30,8,8,19,24,124,WIN
MINNESOTA TIMBERWOLVES,240,44,99,4,19,19,28,16,29,20,9,4,13,22,111,LOSS
MILWAUKEE BUCKS,265,38,96,7,25,16,22,11,38,27,10,6,18,26,99,LOSS
NEW ORLEANS HORNETS,265,34,93,6,24,28,31,19,42,20,9,4,23,24,102,WIN
MIAMI HEAT,240,33,85,6,20,27,32,15,35,12,6,7,8,24,99,WIN
ORLANDO MAGIC,240,32,77,14,31,20,33,10,32,19,6,2,14,21,98,LOSS
MEMPHIS GRIZZLIES,240,45,94,1,8,20,25,22,27,15,4,1,14,19,111,LOSS
PHOENIX SUNS,240,52,84,9,17,13,18,7,22,27,7,6,8,21,126,WIN
NEW JERSEY NETS,240,36,81,1,6,10,14,15,24,16,9,4,12,24,83,LOSS
PORTLAND TRAIL BLAZERS,240,35,70,9,17,14,24,13,29,25,4,7,16,16,93,WIN
NEW YORK KNICKS,240,35,91,10,39,17,18,16,27,19,8,3,17,19,97,LOSS
SACRAMENTO KINGS,240,43,89,12,27,13,18,14,36,22,9,6,18,22,111,WIN
GOLDEN STATE WARRIORS,240,40,86,3,11,21,26,6,28,15,6,8,16,23,104,LOSS
SAN ANTONIO SPURS,240,44,85,5,18,25,32,8,33,30,10,6,14,21,118,WIN
