team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,32,86,7,30,29,36,11,32,17,7,3,12,22,100,WIN
LOS ANGELES CLIPPERS,240,36,82,12,26,14,24,8,42,24,8,8,20,30,98,LOSS
ATLANTA HAWKS,240,34,76,5,23,18,27,7,27,25,9,6,10,14,91,WIN
LOS ANGELES LAKERS,240,34,85,7,18,11,15,19,35,21,6,4,21,22,86,LOSS
DENVER NUGGETS,290,46,104,10,31,16,20,12,40,25,9,4,11,21,118,WIN
NEW ORLEANS PELICANS,290,46,99,6,22,13,21,15,43,32,3,14,18,20,111,LOSS
CHICAGO BULLS,240,37,83,9,29,17,24,9,24,20,5,3,11,24,100,LOSS
OKLAHOMA CITY THUNDER,240,40,87,8,21,21,30,17,35,16,4,4,16,23,109,WIN
CLEVELAND CAVALIERS,240,45,76,18,35,15,19,3,31,26,9,6,16,21,123,WIN
ORLANDO MAGIC,240,42,88,9,19,15,27,17,27,24,10,1,13,15,108,LOSS
NEW YORK KNICKS,240,32,73,5,14,20,30,6,29,22,10,2,13,22,89,LOSS
PHOENIX SUNS,240,41,83,6,18,14,23,13,38,24,9,1,12,22,102,WIN
MINNESOTA TIMBERWOLVES,240,38,86,7,15,14,18,11,29,25,8,2,15,20,97,LOSS
SAN ANTONIO SPURS,240,49,84,12,22,13,15,6,36,38,13,6,14,17,123,WIN
PORTLAND TRAIL BLAZERS,240,45,86,13,29,10,16,7,30,27,6,5,10,15,113,WIN
TORONTO RAPTORS,240,37,78,5,18,18,23,9,33,20,5,3,15,22,97,LOSS
