team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,37,76,11,30,17,22,7,35,24,5,6,17,17,102,WIN
CHICAGO BULLS,240,37,94,11,36,13,17,15,30,22,8,5,10,15,98,LOSS
CHARLOTTE HORNETS,240,37,83,15,38,20,24,10,29,25,5,0,11,15,109,WIN
CLEVELAND CAVALIERS,240,41,81,13,35,11,14,7,35,26,6,3,14,22,106,LOSS
BROOKLYN NETS,240,42,91,12,37,15,17,12,32,29,5,1,11,21,111,LOSS
DALLAS MAVERICKS,240,45,89,18,38,15,17,12,34,22,4,8,13,21,123,WIN
DENVER NUGGETS,240,46,87,8,27,24,27,15,32,27,7,2,10,21,124,WIN
INDIANA PACERS,240,43,82,12,26,18,25,9,25,32,7,3,9,21,116,LOSS
DETROIT PISTONS,240,40,94,7,33,25,35,12,33,20,10,1,11,23,112,LOSS
LOS ANGELES CLIPPERS,240,50,92,11,28,15,21,11,40,29,6,11,15,22,126,WIN
TORONTO RAPTORS,240,28,89,6,42,14,17,13,35,20,4,6,10,12,76,LOSS
MIAMI HEAT,240,33,81,12,37,6,11,9,41,23,6,4,13,13,84,WIN
GOLDEN STATE WARRIORS,240,33,77,3,20,15,21,7,36,20,9,1,16,20,84,LOSS
MINNESOTA TIMBERWOLVES,240,38,95,13,43,10,17,17,35,22,7,7,12,20,99,WIN
MEMPHIS GRIZZLIES,240,45,93,13,34,20,21,8,34,31,4,0,17,25,123,LOSS
SACRAMENTO KINGS,240,44,90,14,34,26,31,7,34,26,9,8,12,24,128,WIN
OKLAHOMA CITY THUNDER,240,43,89,9,25,14,20,8,35,19,7,6,4,14,109,WIN
SAN ANTONIO SPURS,240,40,92,13,31,10,12,14,31,22,1,8,8,22,103,LOSS
