team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,42,82,7,23,10,10,12,23,26,4,3,15,24,101,LOSS
CLEVELAND CAVALIERS,240,39,79,9,26,18,21,12,19,27,4,5,11,17,105,WIN
PORTLAND TRAIL BLAZERS,240,41,84,9,21,7,8,10,37,25,4,7,13,12,98,WIN
DETROIT PISTONS,240,34,97,5,22,13,16,17,30,23,7,2,6,8,86,LOSS
SACRAMENTO KINGS,240,32,70,7,15,24,37,9,39,20,3,3,16,25,95,LOSS
LOS ANGELES LAKERS,240,38,96,5,25,17,25,14,31,27,9,6,5,23,98,WIN
DALLAS MAVERICKS,240,38,85,18,40,11,14,12,31,19,4,7,16,22,105,LOSS
MEMPHIS GRIZZLIES,240,41,85,7,14,25,29,12,29,20,10,1,5,17,114,WIN
NEW YORK KNICKS,240,37,78,9,19,10,13,6,24,19,8,8,13,20,93,LOSS
NEW ORLEANS PELICANS,240,40,80,4,15,20,26,12,31,22,7,8,11,14,104,WIN
MILWAUKEE BUCKS,240,34,84,4,21,29,35,9,22,19,8,2,14,25,101,LOSS
OKLAHOMA CITY THUNDER,240,41,82,4,21,28,34,15,39,23,10,6,20,28,114,WIN
MIAMI HEAT,240,43,80,9,17,8,12,9,25,25,14,4,11,14,103,WIN
PHOENIX SUNS,240,37,77,17,35,6,9,10,27,24,7,5,22,20,97,LOSS
SAN ANTONIO SPURS,240,39,84,4,20,14,23,11,26,23,12,8,13,21,96,LOSS
UTAH JAZZ,240,40,80,4,14,16,22,8,35,18,5,7,18,23,100,WIN
