team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE HORNETS,240,36,88,15,35,26,32,15,32,20,2,6,8,23,113,WIN
BROOKLYN NETS,240,38,88,10,38,22,33,17,35,20,5,3,12,21,108,LOSS
ATLANTA HAWKS,240,35,83,13,38,19,26,10,31,26,7,5,23,20,102,LOSS
CHICAGO BULLS,240,54,94,11,24,17,19,7,35,32,15,7,13,25,136,WIN
HOUSTON ROCKETS,240,43,87,17,42,13,13,11,25,18,10,6,13,14,116,WIN
CLEVELAND CAVALIERS,240,46,89,13,32,5,8,9,27,29,8,4,15,15,110,LOSS
NEW YORK KNICKS,265,43,90,12,29,26,34,12,46,25,5,7,18,24,124,WIN
GOLDEN STATE WARRIORS,265,45,104,10,37,22,30,14,32,27,10,6,8,25,122,LOSS
BOSTON CELTICS,240,43,87,14,36,17,22,8,36,25,6,4,15,27,117,LOSS
INDIANA PACERS,240,41,85,10,25,30,36,5,31,27,11,4,10,18,122,WIN
NEW ORLEANS PELICANS,240,39,88,16,45,18,22,7,35,29,8,5,21,17,112,LOSS
MILWAUKEE BUCKS,240,50,93,19,39,8,9,5,38,27,13,2,14,17,127,WIN
UTAH JAZZ,240,47,83,16,35,17,22,11,34,23,4,7,15,22,127,WIN
MINNESOTA TIMBERWOLVES,240,40,91,15,41,21,26,15,27,18,9,3,11,19,116,LOSS
LOS ANGELES LAKERS,240,37,87,12,31,10,19,12,37,20,10,4,13,17,96,WIN
ORLANDO MAGIC,240,34,81,8,26,11,17,8,33,20,10,5,14,17,87,LOSS
MEMPHIS GRIZZLIES,240,42,87,10,24,21,26,7,48,23,8,4,18,28,115,WIN
PHOENIX SUNS,240,37,93,9,34,25,30,8,36,29,6,4,12,20,108,LOSS
OKLAHOMA CITY THUNDER,240,34,79,13,33,12,18,7,36,24,8,8,15,16,93,LOSS
SACRAMENTO KINGS,240,39,88,10,31,6,10,6,35,12,8,3,15,21,94,WIN
LOS ANGELES CLIPPERS,240,38,86,12,40,24,27,12,38,29,8,5,18,21,112,WIN
TORONTO RAPTORS,240,31,88,8,36,22,25,15,32,21,10,8,18,24,92,LOSS
