team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,46,87,11,31,25,28,6,36,31,8,3,12,23,128,WIN
BROOKLYN NETS,240,44,91,13,42,17,23,10,29,30,4,2,14,25,118,LOSS
HOUSTON ROCKETS,265,52,101,19,48,30,39,7,36,26,12,10,9,31,153,WIN
DALLAS MAVERICKS,265,50,105,21,49,28,38,13,42,30,7,4,20,36,149,LOSS
BOSTON CELTICS,240,37,91,11,37,27,34,14,34,18,8,5,15,28,112,LOSS
MILWAUKEE BUCKS,240,39,84,13,41,28,34,7,40,25,9,7,15,26,119,WIN
MEMPHIS GRIZZLIES,265,42,93,13,41,38,50,10,29,25,9,5,13,26,135,LOSS
PORTLAND TRAIL BLAZERS,265,49,91,13,30,29,34,9,33,27,10,9,16,36,140,WIN
SACRAMENTO KINGS,240,46,95,12,38,16,20,8,34,22,11,2,15,25,120,LOSS
SAN ANTONIO SPURS,240,48,90,11,25,22,27,9,33,32,6,4,15,17,129,WIN
PHOENIX SUNS,240,42,80,11,32,30,32,4,33,29,10,3,17,24,125,WIN
WASHINGTON WIZARDS,240,42,91,8,22,20,23,8,28,18,7,2,18,26,112,LOSS
