team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MILWAUKEE BUCKS,240,37,99,8,19,8,11,16,30,20,7,8,10,17,90,LOSS
ATLANTA HAWKS,240,38,79,8,18,14,17,9,38,26,7,6,16,15,98,WIN
TORONTO RAPTORS,240,35,83,5,22,26,26,15,30,18,7,9,16,27,101,LOSS
CHARLOTTE BOBCATS,240,35,75,8,16,29,40,13,29,21,10,7,12,26,107,WIN
MIAMI HEAT,240,32,72,12,29,22,30,11,23,21,9,6,13,20,98,WIN
CLEVELAND CAVALIERS,240,37,81,7,21,14,17,15,27,20,8,2,16,25,95,LOSS
BROOKLYN NETS,240,45,89,7,21,16,21,13,32,21,6,2,9,15,113,WIN
DALLAS MAVERICKS,240,40,80,7,19,9,15,7,27,19,5,3,11,20,96,LOSS
UTAH JAZZ,240,36,79,5,17,16,20,5,31,19,9,5,14,22,93,LOSS
HOUSTON ROCKETS,240,34,76,6,23,26,32,9,35,15,10,4,15,23,100,WIN
PHILADELPHIA 76ERS,240,29,79,6,20,8,10,10,27,22,6,4,19,19,72,LOSS
LOS ANGELES CLIPPERS,240,41,78,6,20,13,19,8,36,24,13,3,14,16,101,WIN
OKLAHOMA CITY THUNDER,265,30,84,2,18,27,32,14,32,9,7,7,15,28,89,LOSS
MEMPHIS GRIZZLIES,265,32,89,6,15,20,24,19,35,11,5,5,19,27,90,WIN
BOSTON CELTICS,240,33,72,4,14,16,17,4,24,20,13,6,13,18,86,LOSS
NEW ORLEANS HORNETS,240,31,71,5,16,20,26,11,34,20,7,7,18,17,87,WIN
ORLANDO MAGIC,240,38,79,5,17,13,18,14,28,18,7,0,16,13,94,LOSS
NEW YORK KNICKS,240,40,76,15,34,11,16,10,24,20,8,2,11,18,106,WIN
WASHINGTON WIZARDS,240,33,68,6,15,16,25,6,35,22,7,4,21,22,88,WIN
PHOENIX SUNS,240,28,83,3,15,20,22,13,27,17,11,2,13,17,79,LOSS
GOLDEN STATE WARRIORS,240,37,84,6,12,13,15,12,27,16,9,4,16,17,93,LOSS
SAN ANTONIO SPURS,240,41,85,8,26,14,15,8,30,27,9,7,12,13,104,WIN
