team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MINNESOTA TIMBERWOLVES,240,43,74,6,17,28,31,7,33,18,6,3,18,21,120,WIN
HOUSTON ROCKETS,240,40,85,7,19,21,30,11,23,24,9,5,11,23,108,LOSS
OKLAHOMA CITY THUNDER,240,38,78,9,22,15,23,10,26,15,8,8,17,17,100,LOSS
LOS ANGELES CLIPPERS,240,45,80,13,25,9,15,6,27,28,10,6,12,17,112,WIN
SAN ANTONIO SPURS,240,32,80,10,24,9,15,14,32,23,9,4,17,18,83,WIN
MEMPHIS GRIZZLIES,240,27,73,3,9,16,20,8,29,10,9,3,17,18,73,LOSS
NEW ORLEANS HORNETS,240,40,75,4,13,11,19,4,21,20,9,1,13,19,95,LOSS
MIAMI HEAT,240,43,78,6,15,17,21,11,28,23,6,3,15,17,109,WIN
DETROIT PISTONS,240,32,83,1,9,17,20,17,25,22,9,3,16,20,82,LOSS
MILWAUKEE BUCKS,240,36,70,10,17,21,26,7,34,21,10,5,15,19,103,WIN
ORLANDO MAGIC,240,26,78,7,22,10,22,16,39,11,4,4,14,20,69,LOSS
PHILADELPHIA 76ERS,240,30,80,4,15,10,19,9,38,22,7,4,6,17,74,WIN
DALLAS MAVERICKS,240,48,87,14,27,12,18,10,34,31,7,3,10,16,122,WIN
PHOENIX SUNS,240,35,80,12,21,17,20,7,26,21,5,8,12,19,99,LOSS
PORTLAND TRAIL BLAZERS,240,37,80,5,20,10,13,5,32,19,6,10,13,24,89,LOSS
UTAH JAZZ,240,32,84,3,12,26,38,18,33,15,9,7,11,17,93,WIN
CHICAGO BULLS,240,34,75,6,20,24,31,12,28,22,7,3,19,10,98,WIN
WASHINGTON WIZARDS,240,37,92,3,14,11,13,18,26,22,12,8,16,20,88,LOSS
