team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHOENIX SUNS,240,47,88,10,25,3,8,8,28,25,10,2,13,15,107,LOSS
CHICAGO BULLS,240,43,89,12,24,14,16,14,33,27,5,3,17,14,112,WIN
OKLAHOMA CITY THUNDER,240,42,95,5,18,21,26,19,40,21,7,7,14,20,110,WIN
CHARLOTTE HORNETS,240,40,93,7,24,16,20,11,30,28,9,10,9,18,103,LOSS
TORONTO RAPTORS,240,25,77,4,18,22,28,7,32,12,17,5,23,24,76,LOSS
HOUSTON ROCKETS,240,35,84,6,29,22,31,11,41,22,17,9,23,23,98,WIN
SACRAMENTO KINGS,240,30,88,4,16,35,46,14,41,18,4,7,17,17,99,LOSS
LOS ANGELES CLIPPERS,240,46,95,14,35,20,28,11,43,31,9,11,11,29,126,WIN
NEW ORLEANS PELICANS,240,35,83,8,21,27,31,11,30,22,8,3,12,25,105,WIN
MIAMI HEAT,240,33,79,5,17,20,27,13,32,15,5,7,17,23,91,LOSS
