team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,46,78,15,35,16,21,10,35,27,5,2,21,29,123,WIN
DALLAS MAVERICKS,240,39,83,15,43,26,31,4,22,24,8,3,7,18,119,LOSS
SAN ANTONIO SPURS,240,41,85,16,32,22,25,9,27,33,7,1,10,17,120,LOSS
DENVER NUGGETS,240,45,80,18,35,19,23,9,28,34,7,5,10,16,127,WIN
CHARLOTTE HORNETS,240,33,88,9,36,12,14,13,32,19,10,3,10,15,87,WIN
DETROIT PISTONS,240,29,82,7,35,11,13,19,33,21,4,5,21,18,76,LOSS
MIAMI HEAT,240,43,87,12,33,15,21,7,38,36,10,3,11,19,113,WIN
GOLDEN STATE WARRIORS,240,30,77,11,34,30,34,6,34,23,8,2,15,21,101,LOSS
BROOKLYN NETS,240,35,87,12,37,24,32,14,39,20,5,7,10,15,106,WIN
INDIANA PACERS,240,45,92,7,30,8,11,6,34,28,7,3,6,21,105,LOSS
PHOENIX SUNS,240,32,76,11,31,25,31,3,26,26,7,2,13,19,100,LOSS
LOS ANGELES LAKERS,240,47,91,14,37,17,25,16,43,28,8,4,16,22,125,WIN
SACRAMENTO KINGS,240,42,101,14,43,13,18,10,39,23,6,5,13,22,111,LOSS
MILWAUKEE BUCKS,240,43,96,18,42,19,23,8,47,26,7,5,13,18,123,WIN
ATLANTA HAWKS,240,47,88,16,37,16,17,4,27,33,5,5,12,18,126,LOSS
ORLANDO MAGIC,240,50,95,18,38,17,22,14,31,33,9,5,10,14,135,WIN
MINNESOTA TIMBERWOLVES,240,39,86,18,40,30,35,10,28,24,6,4,23,19,126,LOSS
TORONTO RAPTORS,240,51,89,17,33,18,23,9,32,29,15,4,18,26,137,WIN
