team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MIAMI HEAT,240,41,85,16,40,20,26,13,28,27,6,6,17,20,118,LOSS
ATLANTA HAWKS,240,46,88,13,32,18,23,8,29,33,11,7,16,21,123,WIN
HOUSTON ROCKETS,240,35,83,13,42,13,20,10,35,21,13,5,18,22,96,WIN
CHICAGO BULLS,240,28,71,6,23,26,27,4,33,15,13,4,19,18,88,LOSS
CLEVELAND CAVALIERS,240,35,81,10,26,14,15,3,23,22,10,2,13,20,94,LOSS
CHARLOTTE HORNETS,240,52,91,10,30,12,13,12,38,29,3,7,15,17,126,WIN
UTAH JAZZ,240,33,81,6,31,16,24,10,30,22,12,7,12,21,88,LOSS
DENVER NUGGETS,240,41,83,9,28,12,19,8,40,32,8,0,17,26,103,WIN
BOSTON CELTICS,240,38,88,19,46,6,9,10,35,23,6,8,14,20,101,LOSS
INDIANA PACERS,240,36,86,11,32,19,25,8,37,23,10,2,13,16,102,WIN
DETROIT PISTONS,240,33,83,5,30,28,41,7,37,16,8,3,17,32,99,LOSS
PHILADELPHIA 76ERS,240,28,69,9,29,44,51,3,42,21,11,3,17,31,109,WIN
LOS ANGELES LAKERS,240,45,86,8,21,16,25,9,41,20,9,11,20,22,114,WIN
PORTLAND TRAIL BLAZERS,240,44,104,6,35,16,22,16,34,20,10,5,14,21,110,LOSS
NEW ORLEANS PELICANS,240,36,77,6,21,17,30,6,42,22,3,8,16,21,95,LOSS
SAN ANTONIO SPURS,240,45,96,8,23,11,14,8,35,29,8,4,9,21,109,WIN
