team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,265,41,102,15,47,22,26,12,40,24,7,4,13,25,119,LOSS
BOSTON CELTICS,265,45,102,12,40,20,24,13,41,32,9,7,12,19,122,WIN
BROOKLYN NETS,240,47,85,20,43,15,19,8,38,32,5,5,16,25,129,WIN
LOS ANGELES CLIPPERS,240,45,93,13,36,17,20,10,29,23,8,2,10,19,120,LOSS
SAN ANTONIO SPURS,240,40,89,11,28,31,32,15,36,22,12,6,17,27,122,WIN
NEW ORLEANS PELICANS,240,42,96,12,30,17,22,16,32,30,5,5,19,26,113,LOSS
WASHINGTON WIZARDS,240,38,92,9,36,18,22,13,31,23,6,3,15,18,103,LOSS
OKLAHOMA CITY THUNDER,240,43,84,18,39,17,22,8,35,25,7,3,12,18,121,WIN
PHILADELPHIA 76ERS,240,47,97,14,30,13,17,14,34,24,6,3,15,23,121,LOSS
PORTLAND TRAIL BLAZERS,240,43,91,11,35,27,29,7,34,19,8,6,10,16,124,WIN
HOUSTON ROCKETS,240,43,91,18,57,25,30,8,40,21,9,3,15,18,129,WIN
SACRAMENTO KINGS,240,41,87,10,37,20,23,5,36,29,9,2,17,22,112,LOSS
MEMPHIS GRIZZLIES,240,37,91,14,42,11,16,10,32,24,14,3,22,27,99,LOSS
TORONTO RAPTORS,240,34,71,15,39,25,33,5,35,25,17,7,25,23,108,WIN
