team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE BOBCATS,240,33,79,6,15,17,24,10,24,15,8,4,13,20,89,LOSS
BOSTON CELTICS,240,39,80,8,21,14,20,14,28,27,6,8,14,21,100,WIN
ATLANTA HAWKS,240,24,82,2,14,8,10,11,28,15,5,6,14,24,58,LOSS
CHICAGO BULLS,240,33,79,6,14,25,33,15,44,18,6,13,13,16,97,WIN
MINNESOTA TIMBERWOLVES,240,35,85,6,20,22,29,20,26,19,4,2,15,15,98,LOSS
DALLAS MAVERICKS,240,46,77,6,13,15,16,4,29,33,7,1,9,23,113,WIN
LOS ANGELES CLIPPERS,240,35,76,5,14,24,32,11,33,20,8,9,10,19,99,WIN
MEMPHIS GRIZZLIES,240,27,89,6,20,13,17,24,24,14,8,3,14,26,73,LOSS
OKLAHOMA CITY THUNDER,240,40,84,5,17,17,22,9,33,16,9,6,10,18,102,WIN
PHOENIX SUNS,240,35,84,9,25,11,18,14,34,18,3,7,14,20,90,LOSS
CLEVELAND CAVALIERS,240,44,92,8,16,22,30,19,19,18,6,5,10,24,118,LOSS
SACRAMENTO KINGS,240,43,84,9,19,29,33,16,24,24,8,7,11,28,124,WIN
MIAMI HEAT,240,39,72,9,23,10,16,5,18,25,8,4,14,24,97,LOSS
UTAH JAZZ,240,36,76,8,18,24,28,13,27,25,9,2,14,20,104,WIN
ORLANDO MAGIC,240,37,87,5,18,12,15,11,27,23,7,3,14,16,91,LOSS
WASHINGTON WIZARDS,240,46,82,7,11,21,25,9,33,32,8,6,11,21,120,WIN
