team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,33,96,10,36,12,13,11,30,19,8,6,5,10,88,LOSS
ATLANTA HAWKS,240,41,85,11,36,1,1,5,47,33,0,3,14,15,94,WIN
DETROIT PISTONS,240,38,84,7,19,25,32,10,43,17,9,3,9,16,108,WIN
BROOKLYN NETS,240,37,87,12,43,10,15,6,34,23,5,5,12,22,96,LOSS
WASHINGTON WIZARDS,240,37,81,8,30,12,12,6,31,27,5,4,16,12,94,LOSS
CHICAGO BULLS,240,43,82,18,34,9,13,6,34,30,7,1,17,17,113,WIN
PHILADELPHIA 76ERS,240,48,94,14,32,9,10,7,37,36,15,5,14,24,119,WIN
CHARLOTTE HORNETS,240,33,82,9,30,27,34,9,31,17,8,7,16,13,102,LOSS
DALLAS MAVERICKS,240,32,79,13,37,10,11,4,34,15,5,3,15,20,87,LOSS
CLEVELAND CAVALIERS,240,35,85,11,26,17,23,10,40,21,7,1,11,12,98,WIN
MILWAUKEE BUCKS,265,45,100,12,33,23,27,11,34,27,9,3,9,37,125,LOSS
DENVER NUGGETS,265,40,90,11,36,37,46,17,40,27,2,8,17,23,128,WIN
PHOENIX SUNS,240,41,90,11,31,14,16,9,33,26,8,4,15,12,107,LOSS
GOLDEN STATE WARRIORS,240,48,89,13,28,8,9,7,38,31,10,7,14,14,117,WIN
INDIANA PACERS,240,42,86,11,28,16,21,15,25,23,8,4,10,12,111,WIN
LOS ANGELES CLIPPERS,240,42,82,9,25,11,14,12,24,24,6,6,13,19,104,LOSS
SACRAMENTO KINGS,240,35,92,7,24,7,14,13,34,17,9,5,10,20,84,WIN
LOS ANGELES LAKERS,240,30,75,7,32,16,25,10,37,18,5,6,14,15,83,LOSS
UTAH JAZZ,240,46,76,11,28,18,25,6,39,29,8,7,16,19,121,WIN
MINNESOTA TIMBERWOLVES,240,38,90,8,24,13,14,7,25,19,10,1,12,17,97,LOSS
OKLAHOMA CITY THUNDER,240,41,95,9,31,18,25,14,37,24,13,4,18,22,109,WIN
NEW ORLEANS PELICANS,240,38,83,11,32,17,23,7,37,28,13,3,21,20,104,LOSS
MEMPHIS GRIZZLIES,240,40,88,9,21,9,12,9,33,20,7,5,17,19,98,LOSS
PORTLAND TRAIL BLAZERS,240,39,84,12,38,23,25,8,35,28,9,2,13,15,113,WIN
HOUSTON ROCKETS,240,26,77,7,31,24,29,8,34,12,3,3,9,19,83,LOSS
SAN ANTONIO SPURS,240,40,81,6,17,14,21,8,40,19,8,8,8,19,100,WIN
