team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
OKLAHOMA CITY THUNDER,240,28,65,6,9,27,32,6,31,16,6,2,18,26,89,WIN
BOSTON CELTICS,240,33,68,1,8,17,27,3,28,20,7,3,14,25,84,LOSS
CHICAGO BULLS,240,34,76,5,19,15,23,20,39,17,3,3,16,19,88,WIN
DALLAS MAVERICKS,240,30,75,5,20,18,25,9,25,22,6,5,8,20,83,LOSS
NEW YORK KNICKS,240,44,77,10,23,27,32,12,31,31,7,7,18,16,125,WIN
GOLDEN STATE WARRIORS,240,47,91,13,24,12,17,10,23,24,7,2,10,25,119,LOSS
CHARLOTTE BOBCATS,240,33,71,4,17,17,22,2,36,21,8,1,14,23,87,LOSS
MIAMI HEAT,240,34,80,5,17,22,27,10,34,14,6,3,12,18,95,WIN
LOS ANGELES LAKERS,240,40,85,10,19,22,26,7,39,30,10,8,15,22,112,WIN
MINNESOTA TIMBERWOLVES,240,36,91,6,26,17,21,16,31,20,7,11,17,19,95,LOSS
CLEVELAND CAVALIERS,240,30,86,9,25,32,34,14,39,19,6,2,13,25,101,LOSS
NEW ORLEANS HORNETS,240,39,85,7,25,23,30,8,35,22,7,9,9,25,108,WIN
MILWAUKEE BUCKS,240,26,77,0,12,27,31,13,30,17,5,7,14,24,79,LOSS
PHILADELPHIA 76ERS,240,30,74,6,17,24,28,9,33,20,8,4,15,30,90,WIN
NEW JERSEY NETS,240,32,70,2,11,15,19,13,26,18,5,4,15,18,81,LOSS
SACRAMENTO KINGS,240,33,77,4,11,16,23,18,27,13,7,6,15,17,86,WIN
HOUSTON ROCKETS,240,34,78,8,20,20,22,7,30,26,6,6,15,23,96,LOSS
TORONTO RAPTORS,240,41,84,4,11,20,30,11,33,22,8,3,14,23,106,WIN
SAN ANTONIO SPURS,240,36,82,5,20,17,24,16,30,21,10,4,13,22,94,WIN
UTAH JAZZ,240,31,74,3,14,17,23,5,26,20,5,3,14,23,82,LOSS
MEMPHIS GRIZZLIES,240,36,82,4,14,10,18,14,27,19,10,4,19,29,86,LOSS
WASHINGTON WIZARDS,240,28,74,3,16,30,35,16,25,14,7,8,15,22,89,WIN
