team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PORTLAND TRAIL BLAZERS,240,42,90,13,32,13,19,13,30,25,5,5,15,29,110,LOSS
CLEVELAND CAVALIERS,240,43,83,13,32,28,37,8,32,28,11,4,10,17,127,WIN
MEMPHIS GRIZZLIES,240,38,79,8,26,21,33,10,28,18,10,2,14,29,105,LOSS
LOS ANGELES CLIPPERS,240,39,71,9,23,26,31,4,30,23,5,3,19,24,113,WIN
SAN ANTONIO SPURS,240,31,82,10,27,28,34,14,36,18,11,5,8,17,100,WIN
NEW YORK KNICKS,240,35,87,7,22,14,18,12,38,21,5,7,14,23,91,LOSS
ATLANTA HAWKS,240,36,87,10,31,21,25,17,23,18,11,3,16,22,103,LOSS
PHOENIX SUNS,240,39,77,7,22,19,26,11,36,24,7,4,21,22,104,WIN
CHARLOTTE HORNETS,240,51,89,15,32,14,18,5,25,25,7,3,3,14,131,WIN
SACRAMENTO KINGS,240,45,87,7,17,14,18,16,31,22,1,2,15,19,111,LOSS
