team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,265,47,100,17,35,23,26,15,41,31,11,6,20,23,134,WIN
GOLDEN STATE WARRIORS,265,42,95,20,45,27,31,10,32,36,12,6,18,20,131,LOSS
ORLANDO MAGIC,240,36,92,14,42,9,16,6,36,24,4,4,9,21,95,LOSS
LOS ANGELES CLIPPERS,240,47,95,14,32,14,20,10,49,29,4,4,9,17,122,WIN
BOSTON CELTICS,240,43,98,15,49,22,27,10,33,16,4,7,7,25,123,LOSS
MILWAUKEE BUCKS,240,43,87,16,31,26,37,7,43,21,6,6,10,22,128,WIN
UTAH JAZZ,265,46,100,15,39,25,32,11,32,23,9,6,13,29,132,LOSS
NEW ORLEANS PELICANS,265,51,93,11,26,25,35,9,36,29,8,9,13,27,138,WIN
PHOENIX SUNS,240,47,92,12,30,15,18,14,39,31,11,4,19,22,121,WIN
NEW YORK KNICKS,240,37,90,8,26,16,24,10,30,21,12,3,18,21,98,LOSS
