team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,43,89,12,36,15,22,7,36,26,6,8,13,17,113,WIN
LOS ANGELES LAKERS,240,41,94,10,30,12,19,13,38,31,6,7,12,20,104,LOSS
DENVER NUGGETS,265,39,101,11,28,11,17,14,43,26,6,4,20,30,100,WIN
MINNESOTA TIMBERWOLVES,265,34,97,6,45,24,33,15,38,22,9,10,12,23,98,LOSS
CLEVELAND CAVALIERS,240,36,82,8,28,28,31,9,36,20,11,2,14,19,108,WIN
NEW YORK KNICKS,240,31,86,9,31,16,25,17,35,19,11,8,21,26,87,LOSS
MILWAUKEE BUCKS,240,47,83,11,28,16,18,5,43,27,9,4,22,21,121,WIN
OKLAHOMA CITY THUNDER,240,45,91,17,42,12,17,5,30,31,11,4,15,20,119,LOSS
INDIANA PACERS,240,48,91,9,20,4,5,10,33,31,6,3,9,13,109,WIN
ORLANDO MAGIC,240,41,89,15,36,5,6,7,30,27,5,11,10,10,102,LOSS
CHARLOTTE HORNETS,240,38,84,14,33,16,22,6,25,22,9,1,13,19,106,LOSS
PHILADELPHIA 76ERS,240,46,84,10,28,12,16,10,39,29,9,5,20,16,114,WIN
BROOKLYN NETS,240,44,91,8,34,16,17,5,38,27,4,2,17,24,112,LOSS
PHOENIX SUNS,240,52,99,19,42,15,19,5,37,37,8,7,7,17,138,WIN
ATLANTA HAWKS,265,42,104,11,41,18,25,11,37,21,11,8,16,26,113,LOSS
PORTLAND TRAIL BLAZERS,265,45,104,12,36,22,28,16,45,19,10,9,17,22,124,WIN
