team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
OKLAHOMA CITY THUNDER,240,35,79,10,25,25,34,4,35,16,9,7,16,22,105,WIN
BOSTON CELTICS,240,38,92,13,37,15,19,11,35,22,9,5,13,25,104,LOSS
CHICAGO BULLS,240,39,92,12,34,17,25,5,26,23,14,3,7,31,107,LOSS
BROOKLYN NETS,240,32,64,11,30,35,41,5,45,21,4,5,28,24,110,WIN
SAN ANTONIO SPURS,265,43,98,10,26,33,36,6,38,20,15,6,9,34,129,LOSS
CLEVELAND CAVALIERS,265,43,94,13,34,33,45,14,46,26,4,4,18,24,132,WIN
INDIANA PACERS,240,46,88,8,23,12,18,6,41,23,5,6,10,23,112,WIN
DALLAS MAVERICKS,240,39,91,14,43,17,25,9,33,19,7,5,10,17,109,LOSS
ORLANDO MAGIC,240,44,91,13,29,25,31,13,36,21,11,4,14,17,126,WIN
HOUSTON ROCKETS,240,39,88,9,32,19,25,11,27,21,10,7,18,23,106,LOSS
LOS ANGELES LAKERS,240,39,87,10,35,24,28,9,36,22,8,7,12,28,112,WIN
LOS ANGELES CLIPPERS,240,34,86,7,31,28,37,15,34,12,5,5,15,26,103,LOSS
NEW ORLEANS PELICANS,240,44,90,11,35,21,31,10,44,28,7,5,25,23,120,WIN
MINNESOTA TIMBERWOLVES,240,37,94,8,33,25,31,9,33,20,15,3,17,23,107,LOSS
DETROIT PISTONS,240,29,80,11,38,15,22,5,30,21,8,2,11,19,84,LOSS
NEW YORK KNICKS,240,36,82,6,19,18,25,13,38,15,10,5,9,16,96,WIN
MILWAUKEE BUCKS,240,51,95,13,33,16,21,7,29,23,7,3,10,29,131,LOSS
PHOENIX SUNS,240,47,85,19,43,27,31,8,39,30,6,4,14,23,140,WIN
TORONTO RAPTORS,240,39,82,19,48,21,27,2,34,27,10,3,9,22,118,WIN
SACRAMENTO KINGS,240,42,90,8,31,21,23,10,40,24,5,7,11,22,113,LOSS
MIAMI HEAT,240,32,66,13,28,23,28,5,41,21,7,8,20,25,100,WIN
WASHINGTON WIZARDS,240,26,78,19,47,18,21,4,25,19,11,2,13,26,89,LOSS
